CHI ID COM,HS ID HS4,Exports,Imports
212,7409.0,0.0,393653.76
212,7411.0,0.0,116.83
212,7412.0,0.0,498.11
212,7415.0,0.0,1310.38
212,7419.0,5396.15,1929.38
212,7505.0,0.0,549.74
212,7604.0,0.0,78332.11
212,7606.0,0.0,106626.78
212,7607.0,0.0,974563.79
212,7608.0,0.0,3904.98
212,7609.0,0.0,2223.57
212,7610.0,0.0,8878962.99
212,7612.0,0.0,859159.15
212,7613.0,0.0,1527.38
212,7615.0,0.0,59499.39
212,7616.0,0.0,736520.78
212,7806.0,47425.0,0.0
212,7905.0,588.0,0.0
212,8108.0,0.0,4820.94
212,8201.0,0.0,420.56
212,8203.0,0.0,9144.88
212,8204.0,0.0,12725.42
212,8205.0,35.72,197856.64
212,8206.0,0.0,52891.31
212,8207.0,0.0,364340.01
212,8208.0,0.0,56352.56
212,8210.0,0.0,1063.74
212,8211.0,0.0,5992.9
212,8212.0,0.0,3901.58
212,8213.0,0.0,1368.84
212,8214.0,0.0,4397.76
212,8215.0,0.0,20062.87
212,8301.0,8000.0,1151011.85
212,8302.0,1556.81,70290.43
212,8303.0,0.0,163.3
212,8305.0,0.0,46241.86
212,8306.0,0.0,2113.16
212,8308.0,0.0,2684.58
212,8309.0,0.0,20078.19
212,8310.0,0.0,38.68
212,8311.0,0.0,3473.0
212,8402.0,0.0,4753.34
212,8405.0,0.0,2546.17
212,8407.0,0.0,18437.69
212,8408.0,1000.0,26966.04
212,8409.0,5000.0,105764.78
212,8411.0,3000.0,0.0
212,8412.0,1789.6,34525.93
212,8413.0,9906.31,455778.73
212,8414.0,8732.62,555105.06
212,8415.0,0.0,534163.14
212,8416.0,0.0,1189.97
212,8417.0,0.0,295.69
212,8418.0,0.0,24853.04
212,8419.0,0.0,445593.1
212,8421.0,250.0,1434586.8
212,8422.0,0.0,727190.07
212,8423.0,0.0,12836.39
212,8424.0,2136.48,161905.36
212,8425.0,14000.0,285387.09
212,8426.0,0.0,4778.8
212,8427.0,0.0,83735.0
212,8428.0,0.0,113742.44
212,8429.0,28533.58,123414.77
212,8430.0,0.0,360657.86
212,8431.0,73990.0,358132.93
212,8432.0,0.0,27157.63
212,8433.0,29076.9,209271.33
212,8435.0,32150.03,117692.11
212,8438.0,173945.33,443497.08
212,8439.0,0.0,596.8
212,8442.0,0.0,52250.52
212,8443.0,6226.66,1794758.21
212,8448.0,0.0,799.98
212,8450.0,0.0,162231.24
212,8451.0,0.0,85019.2
212,8452.0,0.0,1171.0
212,8455.0,0.0,54505.79
212,8457.0,0.0,34710.0
212,8458.0,0.0,7115.51
212,8460.0,0.0,31267.67
212,8461.0,0.0,5967.65
212,8462.0,0.0,39366.82
212,8463.0,0.0,3787.18
212,8465.0,0.0,33011.22
212,8466.0,0.0,3392.78
212,8467.0,0.0,1010920.75
212,8468.0,0.0,924.59
212,8470.0,0.0,18613.14
212,8471.0,125597.07,3101839.44
212,8472.0,0.0,22.57
212,8473.0,6750.0,305272.68
212,8474.0,9500.0,1084011.4
212,8477.0,3200.0,239233.64
212,8479.0,0.0,746451.87
212,8480.0,0.0,2196588.62
212,8481.0,49.06,1059745.25
212,8482.0,31900.0,21332.69
212,8483.0,157212.2,215410.49
212,8484.0,0.0,23691.6
212,8487.0,0.0,9919.07
212,8501.0,0.0,136775.54
212,8502.0,0.0,41540.88
212,8503.0,9250.0,21994.41
212,8504.0,144.13,668809.99
212,8505.0,0.0,23739.65
212,8506.0,172.0,65085.73
212,8507.0,31535.0,655764.69
212,8508.0,0.0,29003.35
212,8509.0,0.0,3091.61
212,8511.0,0.0,19555.2
212,8512.0,400.0,58905.27
212,8513.0,0.0,67969.0
212,8514.0,0.0,8829.75
212,8515.0,0.0,268093.94
212,8516.0,0.0,138917.93
212,8517.0,217.28,628983.49
212,8518.0,92.95,100770.53
212,8521.0,0.0,23283.66
212,8523.0,12575.67,789495.88
212,8525.0,0.0,950199.3
212,8526.0,19500.0,497492.48
212,8527.0,15.8,356019.39
212,8528.0,0.0,148840.71
212,8529.0,47.52,255109.46
212,8530.0,0.0,54426.26
212,8531.0,0.0,165412.66
212,8532.0,6000.0,271.65
212,8533.0,0.0,226.06
212,8534.0,0.0,6155.54
212,8535.0,0.0,1549.94
212,8536.0,2588.0,268057.79
212,8537.0,11751.0,120029.75
212,8538.0,0.0,1567.56
212,8539.0,0.0,142877.82
212,8541.0,25440.0,103439.06
212,8542.0,0.0,175778.08
212,8543.0,3600.0,579118.72
212,8544.0,1148.36,152987.44
212,8545.0,0.0,1575.07
212,8546.0,0.0,2113.59
212,8609.0,0.0,50367.22
212,8701.0,0.0,5170.26
212,8703.0,34600.0,279336.09
212,8704.0,49916.19,97868.84
212,8705.0,48939.0,425664.53
212,8707.0,0.0,10956.0
212,8708.0,34880.52,594636.38
212,8711.0,0.0,1285603.57
212,8712.0,0.0,66056.32
212,8714.0,0.0,61487.72
212,8715.0,0.0,2446.11
212,8716.0,0.0,1141827.7
212,8802.0,0.0,7132.38
212,8803.0,10400.0,133113.68
212,8804.0,0.0,1839.37
212,8903.0,0.0,824231.98
212,8905.0,0.0,31034.88
212,8907.0,0.0,16052.82
212,9001.0,0.0,99381.73
212,9002.0,0.0,23782.44
212,9004.0,0.0,45545.53
212,9005.0,0.0,73808.55
212,9006.0,0.0,26511.33
212,9007.0,0.0,16960.89
212,9010.0,0.0,9796.18
212,9011.0,0.0,4078.77
212,9013.0,0.0,8299.77
212,9014.0,300.0,175421.89
212,9015.0,0.0,69360.21
212,9016.0,0.0,1270.32
212,9017.0,3500.0,14241.82
212,9018.0,294318.64,4050551.79
212,9019.0,2695.0,465740.92
212,9020.0,0.0,1439.26
212,9021.0,25592.76,914640.1
212,9022.0,3907.27,35266.12
212,9023.0,0.0,192738.27
212,9024.0,14451.89,19211.14
212,9025.0,68870.0,165510.03
212,9026.0,1678.0,241258.38
212,9027.0,0.0,611300.84
212,9028.0,0.0,691.44
212,9029.0,13688.39,279409.2
212,9030.0,1500.0,30210.87
212,9031.0,3119.0,142567.4
212,9032.0,2053.87,60680.46
212,9033.0,0.0,81877.16
212,9102.0,0.0,18608.23
212,9104.0,0.0,403.41
212,9105.0,0.0,4175.48
212,9106.0,10008.01,81401.89
212,9107.0,0.0,15914.81
212,9112.0,0.0,9249.52
212,9114.0,523.16,0.0
212,9201.0,0.0,2505.3
212,9202.0,0.0,1165.05
212,9205.0,0.0,12075.52
212,9207.0,0.0,5076.25
212,9209.0,0.0,11802.82
212,9305.0,0.0,12740.58
212,9401.0,0.0,177481.3
212,9402.0,0.0,63576.29
212,9403.0,0.0,317255.98
212,9404.0,0.0,79573.49
212,9405.0,0.0,266822.16
212,9406.0,24875.16,2306914.35
212,9503.0,0.0,198434.37
212,9504.0,0.0,18067.52
212,9505.0,0.0,13133.38
212,9506.0,0.0,2072441.18
212,9508.0,0.0,18594.5
212,9601.0,0.0,4499.12
212,9602.0,0.0,4.32
212,9603.0,0.0,227844.18
212,9605.0,0.0,1143.8
212,9607.0,0.0,4.6
212,9608.0,46267.0,11621.67
212,9609.0,0.0,19229.3
212,9610.0,0.0,1228.36
212,9612.0,923.96,74416.4
212,9613.0,0.0,249.06
212,9615.0,0.0,14507.16
212,9616.0,0.0,1632.2
212,9617.0,0.0,7614.24
212,9701.0,0.0,15392.29
213,1509.0,16903.08,0.0
213,1806.0,0.0,86.2
213,2204.0,113718238.05,2272.08
213,2712.0,0.0,20943.23
213,3926.0,0.0,1914.9
213,4011.0,0.0,4553.78
213,4415.0,970.2,0.0
213,4416.0,16152.62,3025786.36
213,4901.0,0.0,1475.35
213,6217.0,220.0,0.0
213,7010.0,59914.23,33.81
213,7308.0,0.0,31252.73
213,7320.0,0.0,730.41
213,7326.0,0.0,100575.2
213,7616.0,59263.45,0.0
213,8208.0,0.0,1093.66
213,8407.0,0.0,1032.2
213,8408.0,0.0,16071.48
213,8413.0,0.0,6214.04
213,8422.0,0.0,4898.66
213,8424.0,0.0,32708.78
213,8425.0,0.0,1067.06
213,8426.0,0.0,147171.76
213,8428.0,0.0,77473.97
213,8430.0,0.0,8387.83
213,8431.0,0.0,7988.95
213,8432.0,0.0,931.17
213,8433.0,0.0,331694.48
213,8436.0,0.0,1527.85
213,8474.0,0.0,7913.46
213,8701.0,0.0,221621.08
213,8707.0,0.0,14993.5
213,8708.0,0.0,49142.26
213,8711.0,0.0,14863.05
213,8716.0,0.0,70263.73
213,9026.0,0.0,832.46
213,9503.0,0.0,6000.0
214,710.0,0.0,5499.96
214,1004.0,42947.14,0.0
214,1104.0,0.0,380830.1
214,1904.0,1059758.75,0.0
214,4401.0,187216.69,0.0
214,7318.0,0.0,54.02
214,8426.0,0.0,62705.92
214,8427.0,0.0,48132.0
214,8431.0,0.0,1073.13
214,8433.0,0.0,169782.04
214,8438.0,0.0,5322.18
214,8481.0,0.0,225.02
214,8482.0,0.0,269.02
214,8483.0,0.0,566.5
214,8487.0,0.0,416.8
214,8544.0,0.0,343.14
214,8708.0,0.0,1101.86
214,9027.0,0.0,27590.42
214,9032.0,0.0,1086.4
215,805.0,181888.0,0.0
215,1209.0,0.0,1196.0
215,3926.0,0.0,107.16
215,4901.0,0.0,1227.0
215,8426.0,0.0,1500.0
215,8443.0,0.0,569.45
215,8471.0,0.0,391.17
215,8474.0,0.0,250781.81
215,8502.0,0.0,400.0
215,8517.0,0.0,1781.24
215,8518.0,0.0,267.49
215,9027.0,0.0,3268.19
216,409.0,1378022.23,0.0
216,806.0,3709298.73,0.0
216,808.0,599008.0,0.0
216,810.0,62873.0,0.0
216,813.0,152701.01,0.0
216,1209.0,0.0,20035.87
216,2007.0,0.0,5736.13
216,2204.0,67076019.97,494.26
216,2207.0,0.0,2260.0
216,4016.0,0.0,168.69
216,4416.0,400.0,880636.96
216,4821.0,0.0,1452.38
216,4911.0,0.0,2853.3
216,6307.0,0.0,320.01
216,6802.0,0.0,1266.97
216,7307.0,0.0,2364.19
216,7320.0,0.0,158.54
216,7326.0,0.0,1206.26
216,8202.0,0.0,13469.7
216,8205.0,0.0,10305.0
216,8208.0,0.0,191.0
216,8408.0,0.0,1113.43
216,8412.0,0.0,9686.83
216,8413.0,0.0,10544.27
216,8421.0,0.0,3545.86
216,8429.0,0.0,15777.54
216,8431.0,0.0,6341.57
216,8432.0,0.0,100830.0
216,8433.0,0.0,435362.98
216,8435.0,0.0,130189.85
216,8438.0,0.0,46894.0
216,8479.0,0.0,4676.12
216,8481.0,0.0,9825.24
216,8483.0,0.0,12313.01
216,8501.0,0.0,22092.93
216,8503.0,0.0,809.95
216,8515.0,0.0,400.0
216,8517.0,0.0,1087.4
216,8536.0,0.0,406.5
216,8539.0,0.0,683.18
216,8701.0,0.0,48339.2
216,8702.0,0.0,7991.03
216,8707.0,0.0,3804.94
216,8708.0,0.0,7742.97
216,8716.0,0.0,211788.1
216,8903.0,0.0,6307.35
216,9403.0,0.0,2893.83
216,9506.0,77616.66,2139.6
217,4601.0,0.0,2850.0
217,8415.0,0.0,3010.0
217,8419.0,0.0,660.0
217,8429.0,0.0,2148.22
217,8504.0,0.0,3700.0
217,8507.0,0.0,4608.0
217,8703.0,0.0,73623.02
217,8705.0,0.0,212815.86
217,8716.0,0.0,12200.0
218,101.0,0.0,11816.0
218,202.0,16561.67,0.0
218,203.0,106772981.47,582315.61
218,206.0,12616346.89,0.0
218,209.0,6461653.21,0.0
218,504.0,1959138.84,0.0
218,506.0,140986.9,0.0
218,601.0,0.0,13712.65
218,602.0,0.0,30940.35
218,703.0,1393236.34,0.0
218,810.0,600672.0,0.0
218,1005.0,0.0,78037.14
218,1104.0,0.0,12537328.09
218,1206.0,0.0,68715.32
218,1209.0,14465561.1,1704146.76
218,1211.0,1593.0,0.0
218,1602.0,911787.25,0.0
218,2304.0,0.0,89642.0
218,2309.0,0.0,8583675.91
218,2703.0,0.0,27334.5
218,3102.0,0.0,5796.1
218,3209.0,0.0,3900.38
218,3402.0,0.0,3354.53
218,3506.0,0.0,1912.08
218,3917.0,0.0,5423.67
218,3919.0,0.0,2160.19
218,3920.0,0.0,37786.7
218,3921.0,0.0,23044.54
218,3923.0,0.0,2283.19
218,3924.0,0.0,3176.37
218,3926.0,0.0,118185.04
218,4009.0,0.0,856.35
218,4011.0,0.0,2428.87
218,4013.0,0.0,332.37
218,4202.0,0.0,29905.81
218,4409.0,0.0,3246.82
218,4419.0,0.0,2289.63
218,4421.0,0.0,38489.64
218,4804.0,0.0,1453.06
218,4811.0,0.0,12427.84
218,4817.0,0.0,1006.13
218,4820.0,0.0,446.4
218,4911.0,0.0,1972.44
218,5407.0,0.0,24007.12
218,5603.0,0.0,2754.06
218,6305.0,0.0,21248.6
218,6306.0,0.0,3968.25
218,6307.0,0.0,382.66
218,6309.0,0.0,113321.26
218,6402.0,0.0,7100.0
218,6403.0,0.0,50599.0
218,6404.0,0.0,560.0
218,6405.0,0.0,9398.0
218,6912.0,0.0,25783.82
218,6913.0,0.0,78.76
218,7013.0,0.0,578.38
218,7017.0,0.0,417.92
218,7225.0,0.0,8517.2
218,7306.0,0.0,5000.34
218,7308.0,0.0,7821.8
218,7309.0,0.0,50707.16
218,7312.0,0.0,21335.69
218,7314.0,0.0,17345.02
218,7315.0,0.0,52098.54
218,7323.0,0.0,15540.13
218,7326.0,0.0,24351.61
218,7608.0,0.0,21337.82
218,7609.0,0.0,177.27
218,7616.0,0.0,472.54
218,8201.0,0.0,545.5
218,8202.0,0.0,26772.09
218,8208.0,0.0,24985.89
218,8215.0,0.0,713.99
218,8302.0,0.0,736.1
218,8306.0,0.0,5087.32
218,8408.0,0.0,21281.03
218,8412.0,0.0,7093.48
218,8413.0,0.0,11159.88
218,8414.0,0.0,11894.87
218,8418.0,0.0,1720.51
218,8419.0,0.0,7026.1
218,8420.0,0.0,22421.65
218,8421.0,0.0,1555.61
218,8422.0,0.0,569.16
218,8424.0,0.0,67737.44
218,8427.0,0.0,713.33
218,8428.0,0.0,52733.16
218,8429.0,0.0,8755.41
218,8431.0,0.0,8314.23
218,8432.0,0.0,67511.47
218,8433.0,0.0,108280.6
218,8435.0,0.0,10841.78
218,8436.0,0.0,112802.13
218,8437.0,7480.0,150835.42
218,8438.0,13211.98,146581.26
218,8467.0,0.0,295.96
218,8471.0,0.0,389.04
218,8479.0,0.0,237350.91
218,8481.0,0.0,18118.62
218,8483.0,0.0,620.44
218,8487.0,0.0,2550.01
218,8501.0,0.0,1438.57
218,8504.0,0.0,10281.62
218,8518.0,0.0,238.27
218,8523.0,0.0,512.08
218,8525.0,0.0,328.58
218,8537.0,0.0,10915.0
218,8539.0,0.0,131.18
218,8544.0,0.0,728.26
218,8701.0,0.0,59048.08
218,8705.0,0.0,274355.04
218,8708.0,0.0,32007.3
218,8712.0,0.0,739.61
218,8716.0,0.0,117980.26
218,8802.0,0.0,427918.0
218,8903.0,0.0,643037.67
218,8907.0,0.0,8620.5
218,9014.0,0.0,65.15
218,9015.0,0.0,2085.42
218,9018.0,0.0,1256.6
218,9026.0,0.0,2281.14
218,9027.0,0.0,197.15
218,9032.0,0.0,733.61
218,9401.0,0.0,407.56
218,9402.0,0.0,3686.25
218,9403.0,0.0,8656.65
218,9404.0,0.0,110.55
218,9405.0,0.0,861.71
218,9406.0,0.0,115582.07
218,9503.0,0.0,30757.78
218,9506.0,0.0,3617.18
218,9608.0,0.0,949.84
219,101.0,0.0,7369.8
219,1008.0,160000.0,0.0
219,1701.0,0.0,529.82
219,1702.0,0.0,180.14
219,1704.0,0.0,1915.8
219,1806.0,0.0,2538.32
219,2103.0,0.0,572.51
219,3302.0,0.0,5635.02
219,3304.0,0.0,1132.38
219,3305.0,0.0,47.36
219,3405.0,0.0,3414.27
219,3907.0,0.0,7103.38
219,3919.0,0.0,785.01
219,3921.0,0.0,23359.93
219,3923.0,0.0,564.39
219,4016.0,0.0,2477.01
219,4202.0,0.0,17229.3
219,4819.0,0.0,5.0
219,4911.0,0.0,30.0
219,5101.0,201484.5,0.0
219,5407.0,0.0,2107.48
219,6104.0,0.0,200.0
219,6106.0,0.0,378.58
219,6109.0,0.0,2900.51
219,6204.0,0.0,1995.91
219,6206.0,0.0,307.5
219,6208.0,0.0,266.0
219,6506.0,0.0,11276.99
219,6815.0,0.0,1454.34
219,7019.0,0.0,6561.87
219,8215.0,0.0,275.21
219,8301.0,0.0,3835.37
219,8408.0,0.0,2993.0
219,8413.0,0.0,2128.27
219,8419.0,0.0,2297.4
219,8421.0,0.0,421.47
219,8465.0,0.0,26597.0
219,8477.0,20405.83,20405.83
219,8479.0,0.0,111420.0
219,8481.0,0.0,1293.8
219,8516.0,0.0,9298.44
219,8526.0,0.0,9375.6
219,8541.0,0.0,12093.2
219,8703.0,0.0,15869.95
219,8705.0,0.0,274355.04
219,8711.0,0.0,152449.44
219,8712.0,0.0,11457.72
219,8714.0,0.0,33219.95
219,9004.0,0.0,17109.31
219,9027.0,0.0,895.67
219,9403.0,0.0,653.55
219,9405.0,0.0,32197.39
219,9503.0,0.0,3255.0
219,9506.0,0.0,15475.42
220,810.0,67200.0,0.0
220,2007.0,37466.51,0.0
220,4011.0,0.0,2970.15
220,4013.0,0.0,3827.83
220,4016.0,0.0,2427.97
220,7007.0,0.0,5355.34
220,7009.0,0.0,175.52
220,7309.0,0.0,9981.26
220,7318.0,0.0,1179.38
220,8408.0,0.0,290.0
220,8422.0,0.0,26768.93
220,8431.0,0.0,13176.82
220,8433.0,0.0,6598.64
220,8438.0,0.0,20035.42
220,8481.0,0.0,457.08
220,8483.0,0.0,6552.11
220,8703.0,0.0,8560.66
220,9405.0,0.0,755.88
220,9506.0,0.0,2249.45
221,101.0,176000.0,0.0
221,106.0,0.0,22836.17
221,301.0,0.0,4553.1
221,409.0,83524.3,0.0
221,802.0,80878.0,0.0
221,806.0,546002.9,0.0
221,813.0,145499735.98,1922196.28
221,1104.0,0.0,33263.6
221,1205.0,0.0,244689.36
221,1207.0,6633.05,0.0
221,1302.0,0.0,223.2
221,1502.0,0.0,40.99
221,1601.0,0.0,895.83
221,2009.0,5250474.47,0.0
221,2106.0,0.0,13722.64
221,2204.0,288314225.18,11676.42
221,2309.0,0.0,5169.01
221,2523.0,0.0,75703.6
221,2710.0,0.0,857.86
221,2803.0,0.0,5477.25
221,2821.0,0.0,51526.0
221,2823.0,0.0,47.24
221,2933.0,0.0,2396.0
221,3004.0,0.0,414.21
221,3005.0,0.0,4416.48
221,3212.0,0.0,704.86
221,3215.0,0.0,102450.27
221,3304.0,0.0,320.0
221,3307.0,0.0,23763.43
221,3402.0,0.0,1651.56
221,3403.0,0.0,1188.24
221,3506.0,1955.61,500.52
221,3801.0,0.0,3573.17
221,3811.0,0.0,6818.53
221,3814.0,0.0,905.94
221,3904.0,0.0,94339.5
221,3905.0,0.0,147089.0
221,3911.0,0.0,10188.0
221,3919.0,0.0,1613.01
221,3920.0,0.0,4342.76
221,3923.0,68.53,11370.0
221,3924.0,1354.6,5.28
221,3925.0,0.0,41677.45
221,3926.0,249.13,12911.67
221,4010.0,0.0,2010.85
221,4011.0,0.0,2234.87
221,4016.0,5440.59,8531.19
221,4106.0,161015.0,0.0
221,4202.0,0.0,3481.29
221,4203.0,0.0,1782.96
221,4408.0,0.0,1147.98
221,4411.0,0.0,6993.83
221,4415.0,358749.59,0.0
221,4416.0,0.0,126243.34
221,4418.0,0.0,8855.45
221,4419.0,0.0,6741.47
221,4420.0,5.0,0.0
221,4421.0,0.0,7066.19
221,4503.0,0.0,1466.63
221,4504.0,0.0,3886.93
221,4819.0,30786.4,0.0
221,4823.0,15563.31,0.0
221,4901.0,0.0,130.22
221,4902.0,202.5,0.0
221,4905.0,0.0,2799.81
221,4907.0,0.0,4586.88
221,4909.0,0.0,5635.0
221,4911.0,454.0,1254.19
221,5512.0,0.0,2340.0
221,5513.0,0.0,108652.78
221,5807.0,0.0,18.34
221,6101.0,0.0,2051.38
221,6102.0,0.0,70.05
221,6103.0,0.0,696.09
221,6104.0,0.0,7327.03
221,6105.0,0.0,3096.09
221,6106.0,0.0,2721.86
221,6107.0,0.0,693.89
221,6108.0,0.0,2144.81
221,6109.0,243.56,5461.44
221,6110.0,0.0,147.14
221,6114.0,0.0,243.84
221,6115.0,0.0,140.07
221,6117.0,0.0,112.17
221,6201.0,0.0,818.85
221,6202.0,0.0,370.73
221,6203.0,0.0,4764.86
221,6204.0,0.0,11001.73
221,6205.0,0.0,1396.15
221,6206.0,0.0,1630.4
221,6208.0,0.0,447.13
221,6211.0,264.9,0.0
221,6212.0,0.0,550.62
221,6302.0,0.0,140053.33
221,6309.0,0.0,100.37
221,6402.0,0.0,13980.74
221,6403.0,0.0,394.29
221,6505.0,0.0,97.08
221,6506.0,0.0,1367.1
221,6601.0,0.0,1414.18
221,6806.0,0.0,33284.59
221,6902.0,4374.41,0.0
221,6908.0,0.0,13511.42
221,6910.0,0.0,6641.38
221,6914.0,0.0,1081.58
221,7010.0,0.0,131925.5
221,7013.0,6351.97,0.0
221,7016.0,0.0,66.14
221,7017.0,1434.0,2250.0
221,7019.0,0.0,2451.26
221,7020.0,0.0,9402.51
221,7228.0,0.0,84103.76
221,7307.0,20.0,1434.32
221,7310.0,1800.0,0.0
221,7315.0,0.0,1558.65
221,7318.0,702.0,6208.48
221,7320.0,0.0,6657.98
221,7321.0,0.0,1647.59
221,7323.0,0.0,509.0
221,7324.0,0.0,18.49
221,7326.0,11910.0,14499.01
221,7616.0,221.1,307.0
221,8007.0,0.0,9993.63
221,8205.0,3206.15,1317.46
221,8208.0,0.0,26458.98
221,8210.0,592.0,3177.11
221,8214.0,116.0,0.0
221,8302.0,0.0,2195.41
221,8306.0,0.0,426.69
221,8309.0,0.0,82.07
221,8407.0,0.0,420.0
221,8408.0,0.0,300.0
221,8409.0,0.0,1922.55
221,8412.0,0.0,25951.1
221,8413.0,0.0,24083.57
221,8414.0,347.1,32389.83
221,8416.0,0.0,4992.2
221,8418.0,0.0,18032.0
221,8419.0,251987.36,1293080.4
221,8421.0,22677.91,238873.19
221,8422.0,20661.51,590147.92
221,8423.0,0.0,6784.92
221,8424.0,0.0,64.19
221,8427.0,0.0,45336.8
221,8428.0,0.0,20633.44
221,8429.0,0.0,52451.87
221,8431.0,0.0,277407.05
221,8433.0,0.0,227366.26
221,8436.0,0.0,11919.82
221,8438.0,0.0,1063463.22
221,8441.0,0.0,935.62
221,8443.0,0.0,198672.69
221,8448.0,0.0,11907.28
221,8450.0,0.0,9162.12
221,8460.0,5212.64,0.0
221,8467.0,0.0,1404.56
221,8471.0,133.42,28178.53
221,8473.0,0.0,457.75
221,8474.0,0.0,13520.63
221,8477.0,0.0,8400.0
221,8479.0,0.0,71317.55
221,8480.0,0.0,20709.6
221,8481.0,3522.59,10702.46
221,8482.0,0.0,42121.3
221,8483.0,0.0,132613.23
221,8484.0,0.0,8411.78
221,8487.0,0.0,12492.2
221,8501.0,0.0,30244.2
221,8502.0,0.0,950.52
221,8504.0,4380.22,28163.32
221,8505.0,0.0,1372.85
221,8507.0,0.0,2797.7
221,8514.0,0.0,5449.42
221,8516.0,0.0,14686.48
221,8517.0,0.0,2485.9
221,8518.0,0.0,3405.22
221,8521.0,0.0,1519.7
221,8525.0,0.0,9485.9
221,8526.0,0.0,12693.68
221,8528.0,0.0,11030.84
221,8535.0,0.0,2717.76
221,8536.0,5155.05,33196.62
221,8537.0,0.0,13545.07
221,8538.0,2911.54,24802.1
221,8539.0,0.0,7583.94
221,8541.0,494.43,215.06
221,8543.0,237739.82,87146.25
221,8544.0,50.03,16340.93
221,8703.0,27532.55,35949.75
221,8708.0,0.0,16298.1
221,8711.0,0.0,28464.44
221,8712.0,0.0,9334.18
221,8716.0,0.0,3682.73
221,8802.0,0.0,813270.0
221,8803.0,0.0,9237.47
221,8903.0,0.0,335000.2
221,9001.0,0.0,720.14
221,9004.0,0.0,7500.0
221,9015.0,43011.67,0.0
221,9025.0,0.0,7214.77
221,9026.0,0.0,46126.93
221,9027.0,0.0,15281.37
221,9030.0,0.0,3450.68
221,9031.0,704.6,109304.65
221,9032.0,0.0,31196.41
221,9102.0,0.0,4464.92
221,9107.0,0.0,621.27
221,9202.0,0.0,5211.7
221,9209.0,0.0,583.3
221,9401.0,0.0,41863.54
221,9403.0,1500.0,21907.98
221,9404.0,0.0,42569.51
221,9405.0,0.0,5998.34
221,9406.0,35000.0,2655.0
221,9503.0,0.0,10834.95
221,9504.0,0.0,60940.0
221,9506.0,0.0,1514.2
221,9507.0,0.0,1115.6
221,9608.0,0.0,1137.65
221,9617.0,0.0,2662.38
221,9701.0,0.0,4463.7
222,401.0,240422.4,0.0
222,402.0,44880.0,0.0
222,405.0,970150.0,0.0
222,406.0,0.0,49592.18
222,901.0,0.0,16779.59
222,1214.0,173180.92,0.0
222,1516.0,0.0,270711.0
222,2518.0,0.0,1809329.94
222,2520.0,0.0,425679.18
222,2521.0,0.0,1958762.0
222,2710.0,0.0,4953.42
222,3917.0,0.0,44767.2
222,3923.0,0.0,47135.64
222,3926.0,0.0,747.0
222,4009.0,0.0,2586.0
222,4016.0,0.0,5889.49
222,4203.0,0.0,1757.6
222,4811.0,0.0,221.04
222,4819.0,0.0,393.78
222,4911.0,0.0,97.08
222,6203.0,0.0,381.34
222,6204.0,0.0,1090.59
222,6205.0,0.0,770.19
222,6209.0,0.0,1247.0
222,6307.0,0.0,590.96
222,6402.0,0.0,1641.0
222,6404.0,0.0,877.0
222,6405.0,0.0,729.82
222,6804.0,0.0,4418.6
222,6805.0,0.0,1197.7
222,7318.0,0.0,150.0
222,7325.0,0.0,58.69
222,7607.0,0.0,5252.46
222,8201.0,0.0,150.0
222,8202.0,0.0,506.4
222,8203.0,0.0,1715.0
222,8204.0,0.0,3298.06
222,8205.0,0.0,5771.65
222,8207.0,0.0,3523.3
222,8211.0,0.0,1204.0
222,8301.0,0.0,1192.4
222,8302.0,0.0,1312.72
222,8407.0,0.0,2254.56
222,8408.0,0.0,300.0
222,8409.0,0.0,746.0
222,8414.0,0.0,379.8
222,8422.0,0.0,6575.64
222,8423.0,0.0,150.0
222,8432.0,0.0,25433.79
222,8433.0,0.0,71426.41
222,8437.0,0.0,53740.0
222,8467.0,0.0,91.2
222,8483.0,0.0,7256.6
222,8501.0,0.0,2051.97
222,8504.0,0.0,1048.0
222,8512.0,0.0,313.26
222,8515.0,0.0,205.0
222,8517.0,0.0,2303.53
222,8523.0,0.0,16.77
222,8525.0,0.0,12757.64
222,8526.0,0.0,11.16
222,8529.0,0.0,181.2
222,8536.0,0.0,1055.0
222,8541.0,0.0,1810.0
222,8543.0,0.0,2500.46
222,8544.0,0.0,1031.5
222,8701.0,0.0,85469.04
222,8703.0,0.0,90257.38
222,8708.0,0.0,5096.46
222,8716.0,0.0,8846.14
222,8903.0,0.0,9536.26
222,9015.0,0.0,180.0
222,9017.0,0.0,3061.11
222,9031.0,0.0,3700.0
222,9506.0,0.0,7734.14
222,9603.0,0.0,3118.4
222,9609.0,0.0,90.0
223,303.0,0.0,9000.0
223,304.0,0.0,194939.4
223,306.0,0.0,453742.77
223,307.0,234950.0,201965.7
223,703.0,29680.0,0.0
223,805.0,341508.0,33172.52
223,806.0,1426010.54,0.0
223,808.0,13223208.61,0.0
223,809.0,202351.2,0.0
223,810.0,210540.16,0.0
223,1509.0,24764.53,0.0
223,1604.0,0.0,133591.2
223,1605.0,0.0,1027359.52
223,1704.0,0.0,33.51
223,2008.0,375444.0,0.0
223,2106.0,0.0,29563.12
223,2201.0,0.0,28562.56
223,2202.0,0.0,130689.53
223,2204.0,6880562.93,100.93
223,2208.0,0.0,752420.55
223,2302.0,0.0,287.95
223,2703.0,0.0,4658.66
223,2710.0,0.0,3979.57
223,2711.0,0.0,4026.28
223,2804.0,0.0,8409.45
