BRA ID MIR,HS ID HS4,Exports,Imports
4mg0307,9027,207795.0,2063783.0
4mg0307,9029,908114.0,6990265.0
4mg0307,9030,10039.0,843898.0
4mg0307,9031,4152530.0,6343650.0
4mg0307,9032,2201559.0,48603136.0
4mg0307,9401,8131834.0,7665116.0
4mg0307,9405,759.0,71587.0
4mg0307,9406,5501.0,582978.0
4mg0307,9613,93.0,115471.0
4mg0400,1005,414290.0,1590.0
4mg0400,3923,78.0,807.0
4mg0400,3926,224.0,3042.0
4mg0400,4016,11578.0,11962.0
4mg0400,4203,3159.0,118.0
4mg0400,4911,777.0,891.0
4mg0400,7310,632.0,86213.0
4mg0400,8436,64800.0,55559.0
4mg0400,8437,405544.0,23547.0
4mg0400,8479,494963.0,94296.0
4mg0400,8544,3455.0,21052.0
4mg0500,7318,5640.0,10920.0
4mg0500,7326,25193.0,1476.0
4mg0500,8104,16077278.0,77660515.0
4mg0500,8409,857776.0,7283.0
4mg0500,8708,34184777.0,11509.0
4mg0504,2844,3600.0,35399.0
4mg0504,3002,2555562.0,2446073.0
4mg0504,3004,1587612825.0,113529991.0
4mg0504,3507,16675240.0,3653.0
4mg0504,3923,12560.0,1088630.0
4mg0504,4016,8693.0,122830.0
4mg0504,4819,421502.0,946665.0
4mg0504,7326,19892.0,49642.0
4mg0504,7607,2220.0,3690247.0
4mg0504,8208,113.0,5996.0
4mg0504,8311,21264.0,330245.0
4mg0504,8421,372940.0,482481.0
4mg0504,8422,276373.0,278728.0
4mg0504,8446,571305.0,3002894.0
4mg0504,8448,12888.0,965002.0
4mg0504,8451,347696.0,426580.0
4mg0504,8452,439114.0,46827.0
4mg0504,8466,2947.0,56129.0
4mg0504,8471,55861.0,1223860.0
4mg0504,8479,28117.0,2195036.0
4mg0504,8480,1750.0,4857153.0
4mg0504,8483,7946.0,609917.0
4mg0504,8501,6537.0,256410.0
4mg0504,8517,1889.0,577601.0
4mg0504,8525,200.0,1890.0
4mg0504,8528,3000.0,2906.0
4mg0504,8538,500.0,62386.0
4mg0504,9002,200.0,6007.0
4mg0504,9013,2311.0,8138.0
4mg0504,9017,4112.0,3588.0
4mg0504,9028,23077434.0,1860229.0
4mg0504,9031,100.0,78383.0
4mg0505,2804,85571734.0,6530564.0
4mg0505,3917,440.0,2296.0
4mg0505,7202,325469264.0,12315045.0
4mg0505,7307,211.0,387.0
4mg0505,7325,24225.0,1036.0
4mg0505,8421,33040.0,1594.0
4mg0505,8708,2917958.0,17489.0
4mg0600,3503,6509159.0,1217917.0
4mg0601,2844,4000.0,133590.0
4mg0601,3002,3725340.0,39096.0
4mg0601,3604,6503670.0,559715.0
4mg0601,3816,41110.0,4127.0
4mg0601,3901,86760.0,5319.0
4mg0601,3923,22737.0,6608.0
4mg0601,3926,721618.0,975933.0
4mg0601,4016,12345.0,3044087.0
4mg0601,4202,29.0,52538.0
4mg0601,4901,43677.0,133632.0
4mg0601,4911,25788.0,258.0
4mg0601,5208,1974480.0,5902383.0
4mg0601,5209,36955369.0,283200.0
4mg0601,5210,1370357.0,617447.0
4mg0601,5211,965248.0,158922.0
4mg0601,5407,2.0,2157242.0
4mg0601,5513,2945.0,171302.0
4mg0601,5514,1239871.0,95961.0
4mg0601,5515,47164.0,64651.0
4mg0601,5808,326769.0,87682.0
4mg0601,6402,8810926.0,96714.0
4mg0601,6406,73758.0,168497.0
4mg0601,7117,1088.0,24971.0
4mg0601,7207,12578392.0,6335196.0
4mg0601,7217,75997.0,395413.0
4mg0601,7307,34394742.0,47995.0
4mg0601,7308,133949.0,2071.0
4mg0601,7318,2205123.0,160141.0
4mg0601,7323,379.0,111.0
4mg0601,7325,8013357.0,194171.0
4mg0601,7326,533630.0,1846025.0
4mg0601,7616,16745.0,3499.0
4mg0601,8301,8040.0,424.0
4mg0601,8306,859.0,6517.0
4mg0601,8413,92268.0,75103.0
4mg0601,8419,15062.0,462032.0
4mg0601,8429,25265.0,570298.0
4mg0601,8431,233183.0,19518.0
4mg0601,8441,153457.0,81187.0
4mg0601,8445,10000.0,310397.0
4mg0601,8454,14448.0,2791681.0
4mg0601,8474,594647.0,1158008.0
4mg0601,8477,19957.0,1766909.0
4mg0601,8479,634658.0,2165540.0
4mg0601,8480,33855.0,374269.0
4mg0601,8481,9270049.0,2389963.0
4mg0601,8483,4228305.0,980534.0
4mg0601,8501,772.0,7800.0
4mg0601,8504,34.0,28039.0
4mg0601,8505,7719.0,3285.0
4mg0601,8533,2145.0,88220.0
4mg0601,8536,2050.0,178494.0
4mg0601,8537,5660.0,50835.0
4mg0601,8708,12032090.0,9159113.0
4mg0601,9018,91690.0,106556.0
4mg0601,9032,4670.0,38036.0
4mg0601,9401,18063.0,281894.0
4mg0601,9403,2515.0,43255.0
4mg0601,9506,15085.0,107261.0
4mg0602,1101,710.0,1246659.0
4mg0602,1901,34070.0,43833.0
4mg0602,2829,622006.0,1231513.0
4mg0602,2834,2700.0,921686.0
4mg0602,2836,16669247.0,89097.0
4mg0602,3923,296.0,93.0
4mg0602,8417,3985610.0,1430220.0
4mg0602,8419,243.0,1830401.0
4mg0602,8477,354840.0,55319.0
4mg0602,8480,209380.0,281841.0
4mg0602,8504,2345.0,910331.0
4mg0602,8535,620.0,231806.0
4mg0602,8544,18.0,198.0
4mg0602,9026,322.0,46143.0
4mg0602,9032,117.0,108410.0
4mg0700,101,8000.0,56136.0
4mg0700,813,3847.0,35765.0
4mg0700,1211,5679124.0,1323140.0
4mg0700,1902,70423.0,1279035.0
4mg0700,2007,23208.0,9813.0
4mg0700,3102,290717.0,70589.0
4mg0700,3923,2464.0,46739.0
4mg0700,3926,427.0,103633.0
4mg0700,4016,1236.0,3861.0
4mg0700,4202,3174.0,5062.0
4mg0700,5205,15216.0,254797.0
4mg0700,5402,3886813.0,265823415.0
4mg0700,7304,638.0,2442.0
4mg0700,7318,40.0,1459.0
4mg0700,7326,6589.0,33137.0
4mg0700,8414,149761.0,27371.0
4mg0700,8419,9097.0,18139.0
4mg0700,8421,58309.0,20896.0
4mg0700,8422,324943.0,312558.0
4mg0700,8448,3401.0,405669.0
4mg0700,8477,27677.0,119354.0
4mg0700,8481,8862.0,9186.0
4mg0700,8482,120.0,692.0
4mg0700,8483,1229.0,4139.0
4mg0700,8501,3000.0,9127.0
4mg0700,8514,16132.0,17281.0
4mg0702,1302,107173.0,3564.0
4mg0702,2506,28352.0,288355.0
4mg0702,2710,56730.0,1541888.0
4mg0702,2812,82765.0,759041.0
4mg0702,2818,64955.0,66040.0
4mg0702,3208,118.0,144682.0
4mg0702,3403,29856.0,41955.0
4mg0702,3824,1615.0,18369.0
4mg0702,3916,410.0,69468.0
4mg0702,3917,4067.0,2640234.0
4mg0702,3919,1516.0,668026.0
4mg0702,3920,46737.0,2912089.0
4mg0702,3921,3549.0,2052520.0
4mg0702,3923,408569.0,22962.0
4mg0702,3926,81343.0,20672574.0
4mg0702,4006,950.0,6766.0
4mg0702,4010,50.0,20789.0
4mg0702,4016,57927.0,7392789.0
4mg0702,4202,1465.0,131185.0
4mg0702,4205,16281.0,42.0
4mg0702,4811,3374.0,718.0
4mg0702,4819,5256.0,23853.0
4mg0702,4820,69.0,992.0
4mg0702,4821,182.0,393471.0
4mg0702,4823,58417.0,42965.0
4mg0702,5603,2095.0,26497.0
4mg0702,5806,84.0,39875.0
4mg0702,5906,4004.0,168814.0
4mg0702,6804,218933.0,7612275.0
4mg0702,6805,116667.0,42122.0
4mg0702,6812,471.0,31268.0
4mg0702,7019,26.0,218662.0
4mg0702,7117,159547.0,2113.0
4mg0702,7202,360.0,182059.0
4mg0702,7207,3189.0,98814.0
4mg0702,7211,695.0,45413.0
4mg0702,7212,272235.0,50261.0
4mg0702,7217,18975.0,4391830.0
4mg0702,7220,6185.0,1716158.0
4mg0702,7222,2684.0,21067.0
4mg0702,7223,253774.0,29334966.0
4mg0702,7307,5628.0,250836.0
4mg0702,7311,1430.0,230278.0
4mg0702,7318,74969.0,8421003.0
4mg0702,7320,336259.0,2257023.0
4mg0702,7325,5127.0,5584.0
4mg0702,7326,218768.0,7031054.0
4mg0702,7407,45.0,38836.0
4mg0702,7415,90005.0,2921.0
4mg0702,7419,8689.0,160584.0
4mg0702,7604,20906.0,112041.0
4mg0702,7607,2812.0,563710.0
4mg0702,7616,70498.0,9934271.0
4mg0702,7806,1431.0,77.0
4mg0702,7907,964.0,429.0
4mg0702,8203,8205.0,601586.0
4mg0702,8206,4160.0,26970.0
4mg0702,8207,120452.0,1332052.0
4mg0702,8208,553.0,7528.0
4mg0702,8209,7513.0,17858.0
4mg0702,8211,1820.0,9945.0
4mg0702,8301,2074.0,48378.0
4mg0702,8302,6882.0,3062245.0
4mg0702,8307,606.0,180067.0
4mg0702,8311,547.0,81550.0
4mg0702,8409,312736533.0,1873803.0
4mg0702,8412,1452.0,223766.0
4mg0702,8413,233305.0,977607.0
4mg0702,8414,970981.0,1233125.0
4mg0702,8415,916078.0,2448807.0
4mg0702,8421,20412.0,1769111.0
4mg0702,8422,8015.0,56240.0
4mg0702,8423,21842.0,2044.0
4mg0702,8424,22979.0,1616275.0
4mg0702,8431,20000.0,41234.0
4mg0702,8438,6800.0,58537.0
4mg0702,8443,37472.0,9165154.0
4mg0702,8458,274944.0,1477432.0
4mg0702,8462,1830647.0,263565.0
4mg0702,8463,9334.0,161998.0
4mg0702,8466,1896495.0,811750.0
4mg0702,8467,2500.0,61377.0
4mg0702,8471,232731.0,73991000.0
4mg0702,8473,102141.0,30136119.0
4mg0702,8479,11909.0,9641782.0
4mg0702,8480,2400.0,133258.0
4mg0702,8481,28661.0,1376870.0
4mg0702,8482,54183.0,2037695.0
4mg0702,8483,97258530.0,15644363.0
4mg0702,8487,91.0,8083.0
4mg0702,8501,12018.0,1452557.0
4mg0702,8504,114731131.0,18211923.0
4mg0702,8506,5851.0,313285.0
4mg0702,8507,85269.0,6627970.0
4mg0702,8511,21200.0,396956.0
4mg0702,8512,4192.0,239219.0
4mg0702,8514,2760.0,639375.0
4mg0702,8516,436.0,143132.0
4mg0702,8517,383097.0,26821579.0
4mg0702,8518,863.0,268182.0
4mg0702,8521,3947.0,1476806.0
4mg0702,8523,9443.0,1144239.0
4mg0702,8526,498543.0,4135800.0
4mg0702,8528,186598.0,319375.0
4mg0702,8529,146394.0,10065818.0
4mg0702,8531,250263.0,1456602.0
4mg0702,8532,1426042.0,7775979.0
4mg0702,8533,24.0,159609.0
4mg0702,8535,12936458.0,508482.0
4mg0702,8536,110039.0,39739145.0
4mg0702,8537,120942.0,7670877.0
4mg0702,8538,1243141.0,72203026.0
4mg0702,8539,11508.0,420878.0
4mg0702,8542,1568.0,1780906.0
4mg0702,8543,410519.0,5045213.0
4mg0702,8544,19764052.0,22040240.0
4mg0702,8545,54734.0,197456.0
4mg0702,8546,84865.0,14368745.0
4mg0702,8547,109321.0,21771934.0
4mg0702,8708,5580399.0,7823232.0
4mg0702,8716,988.0,88491.0
4mg0702,8803,4103532.0,39235211.0
4mg0702,9014,2517826.0,7689211.0
4mg0702,9017,225.0,278.0
4mg0702,9026,184125.0,1137281.0
4mg0702,9029,25353.0,272844.0
4mg0702,9030,678331.0,4745792.0
4mg0702,9031,3188457.0,10782934.0
4mg0702,9032,44277.0,2979277.0
4mg0702,9305,258785.0,542706.0
4mg0702,9405,2630.0,210639.0
4mg0702,9603,10437.0,7055.0
4mg0703,2844,1000.0,9333.0
4mg0703,6106,8829.0,97.0
4mg0703,6206,5988.0,71.0
4mg0703,6211,1277.0,108.0
4mg0703,6505,15.0,57424.0
4mg0703,8414,18000.0,267249.0
4mg0703,8453,37601.0,344151.0
4mg0703,8474,15880.0,234909.0
4mg0704,802,438.0,11221472.0
4mg0704,1511,1385.0,227230.0
4mg0704,1806,78909170.0,134949514.0
4mg0704,1905,32273.0,11531890.0
4mg0704,2508,31329.0,301955.0
4mg0704,2516,12806592.0,51671.0
4mg0704,2519,60.0,1612162.0
4mg0704,2606,155010121.0,21137.0
4mg0704,2803,435.0,1348.0
4mg0704,2811,1548.0,44868.0
4mg0704,2818,111050925.0,352290.0
4mg0704,2844,1050.0,41023.0
4mg0704,3105,1462646.0,10148.0
4mg0704,3204,598292.0,465952.0
4mg0704,3206,243454.0,446945.0
4mg0704,3208,6837.0,14656.0
4mg0704,3209,1118.0,4733.0
4mg0704,3212,2767.0,3534.0
4mg0704,3815,2425494.0,1200880.0
4mg0704,3816,537514.0,181941.0
4mg0704,3901,45936.0,10937614.0
4mg0704,3907,21541.0,9170194.0
4mg0704,3917,54906.0,96865.0
4mg0704,3920,112016.0,31247.0
4mg0704,3921,88.0,315498.0
4mg0704,3922,45934.0,418611.0
4mg0704,3923,1785226.0,12833361.0
4mg0704,3926,5151.0,1382995.0
4mg0704,4005,36975.0,1184821.0
4mg0704,4010,50042.0,151687.0
4mg0704,4016,7571.0,1008892.0
4mg0704,4202,6385.0,47219.0
4mg0704,4802,37287.0,6761.0
4mg0704,4810,451245.0,138254.0
4mg0704,4811,948750.0,9857182.0
4mg0704,4819,56033.0,670.0
4mg0704,4911,23970.0,3793064.0
4mg0704,5402,353973.0,234388.0
4mg0704,5503,528821.0,1256402.0
4mg0704,5603,7024.0,159556.0
4mg0704,6102,173792.0,71571.0
4mg0704,6104,1420349.0,61022.0
4mg0704,6106,675446.0,608695.0
4mg0704,6109,465.0,11599.0
4mg0704,6110,546436.0,402103.0
4mg0704,6116,5034.0,1119.0
4mg0704,6117,13094.0,1572.0
4mg0704,6202,331.0,23072.0
4mg0704,6204,41743.0,707185.0
4mg0704,6206,31286.0,906030.0
4mg0704,6210,436341.0,113125.0
4mg0704,6214,104.0,40.0
4mg0704,6305,95747.0,276812.0
4mg0704,6802,31857.0,24655.0
4mg0704,6902,1431801.0,3085452.0
4mg0704,6903,633667.0,862366.0
4mg0704,6910,2768200.0,2000891.0
4mg0704,7013,569973.0,102384.0
4mg0704,7318,5134.0,221851.0
4mg0704,7320,1301.0,31349.0
4mg0704,7326,172.0,197687.0
4mg0704,7601,174363.0,7061.0
4mg0704,7603,5172533.0,189123.0
4mg0704,7605,304959.0,1113519.0
4mg0704,7607,24772.0,155405.0
4mg0704,7614,8607947.0,32502052.0
4mg0704,8309,10411484.0,12764253.0
4mg0704,8413,53805.0,1958836.0
4mg0704,8417,8342.0,3590.0
4mg0704,8418,3068.0,1501.0
4mg0704,8419,215486.0,291607.0
4mg0704,8422,404056.0,15931526.0
4mg0704,8431,308.0,42485.0
4mg0704,8438,14988.0,12916117.0
4mg0704,8455,134920.0,1109.0
4mg0704,8471,22369.0,7319.0
4mg0704,8474,918.0,127149.0
4mg0704,8477,31700.0,5578013.0
4mg0704,8479,13552.0,1413581.0
4mg0704,8480,79680.0,848554.0
4mg0704,8481,14230.0,14637535.0
4mg0704,8512,1084528.0,496748.0
4mg0704,8514,111380.0,27113.0
4mg0704,8523,32721.0,12673.0
4mg0704,8529,1331.0,6704.0
4mg0704,8535,284280.0,125484.0
4mg0704,8536,88402.0,7219109.0
4mg0704,8538,217926.0,104519.0
4mg0704,8539,219736.0,289902.0
4mg0704,8541,5880.0,17529.0
4mg0704,8544,34214031.0,12528837.0
4mg0704,8708,52911.0,87202.0
4mg0704,9403,31874.0,13665.0
4mg0705,712,72341.0,865568.0
4mg0705,1516,134940.0,533717.0
4mg0705,1806,3323208.0,9679621.0
4mg0705,1905,24647430.0,500557.0
4mg0705,2005,19881.0,5183.0
4mg0705,2009,943020.0,755990.0
4mg0705,2106,3798.0,378658.0
4mg0705,2712,473.0,964274.0
4mg0705,3003,12242.0,7537158.0
4mg0705,3004,19604.0,6799.0
4mg0705,3208,54007.0,84668.0
4mg0705,3209,2470.0,4217.0
4mg0705,3301,657966.0,3872.0
4mg0705,3304,6910.0,934300.0
4mg0705,3401,742.0,28724.0
4mg0705,3403,470613.0,18040.0
4mg0705,3506,186018.0,665345.0
4mg0705,3809,488.0,201588.0
4mg0705,3813,62207.0,558116.0
4mg0705,3822,8645.0,4501233.0
4mg0705,3824,26239.0,475746.0
4mg0705,3909,97.0,1628.0
4mg0705,3910,12333.0,481668.0
4mg0705,3916,22.0,134846.0
4mg0705,3917,1721934.0,2631524.0
4mg0705,3919,8389.0,4508050.0
4mg0705,3920,4886264.0,1906771.0
4mg0705,3921,69470.0,1865832.0
4mg0705,3923,1346047.0,16240326.0
4mg0705,3924,40786.0,676269.0
4mg0705,3926,2622454.0,26997046.0
4mg0705,4005,1006650.0,601734.0
4mg0705,4006,80917.0,16619.0
4mg0705,4008,751197.0,3616.0
4mg0705,4009,3959857.0,3723001.0
4mg0705,4010,20584079.0,1324544.0
4mg0705,4016,153517.0,7251079.0
4mg0705,4017,402.0,465.0
4mg0705,4107,205532.0,8786.0
4mg0705,4202,193238.0,18250199.0
4mg0705,4811,207059.0,630375.0
4mg0705,4819,38200.0,2970714.0
4mg0705,4820,185421.0,347378.0
4mg0705,4821,82283.0,538697.0
4mg0705,4908,267.0,21.0
4mg0705,4911,8216.0,3065893.0
4mg0705,5209,264640.0,1488.0
4mg0705,5401,12337.0,97599.0
4mg0705,5402,3075.0,2430558.0
4mg0705,5407,3171.0,2205254.0
4mg0705,5603,16238768.0,145425.0
4mg0705,5604,6195.0,110557.0
4mg0705,5701,1990.0,452498.0
4mg0705,5903,27675.0,20126.0
4mg0705,5909,2338.0,3063.0
4mg0705,5911,17378.0,813297.0
4mg0705,6211,1898.0,61661.0
4mg0705,6306,2664791.0,768350.0
4mg0705,6810,74.0,39465.0
4mg0705,7007,877.0,828300.0
4mg0705,7013,6789.0,77682.0
4mg0705,7020,38355.0,5655866.0
4mg0705,7216,2941.0,83.0
4mg0705,7217,41817.0,1396228.0
4mg0705,7225,23852.0,34916.0
4mg0705,7226,33896.0,176835.0
4mg0705,7307,2876.0,193507.0
4mg0705,7309,13048.0,19497.0
4mg0705,7310,3175.0,27084.0
4mg0705,7314,3416.0,19338.0
4mg0705,7317,33328.0,350369.0
4mg0705,7318,7569.0,3216310.0
4mg0705,7320,611236.0,251669.0
4mg0705,7323,3223.0,228343.0
4mg0705,7326,1151292.0,3628415.0
4mg0705,7412,347.0,28959.0
4mg0705,7413,41.0,97.0
4mg0705,7415,562.0,7185.0
4mg0705,7608,137.0,16091.0
4mg0705,7610,2985.0,8341.0
4mg0705,7612,9161570.0,2011382.0
4mg0705,7615,1081.0,3.0
4mg0705,7616,4413.0,1415250.0
4mg0705,7907,13.0,2585.0
4mg0705,8204,30.0,141.0
4mg0705,8205,11341.0,322524.0
4mg0705,8207,37892.0,2673983.0
4mg0705,8208,11338.0,175059.0
4mg0705,8215,90.0,17175.0
4mg0705,8301,1460.0,249174.0
4mg0705,8302,2475.0,5764918.0
4mg0705,8310,108.0,1701.0
4mg0705,8408,206895.0,27455.0
4mg0705,8409,101106.0,495351.0
4mg0705,8413,1245601.0,25080012.0
4mg0705,8414,13742.0,13990488.0
4mg0705,8416,16159.0,128688.0
4mg0705,8417,1036271.0,2786773.0
4mg0705,8418,2470236.0,4211202.0
4mg0705,8419,1025611.0,3225363.0
4mg0705,8421,587736.0,3860946.0
4mg0705,8422,233843.0,9721047.0
4mg0705,8423,24467.0,1069.0
4mg0705,8424,3634643.0,4548843.0
4mg0705,8428,36674.0,4250095.0
4mg0705,8433,417.0,592.0
4mg0705,8438,12444618.0,15057295.0
4mg0705,8441,4781.0,1996008.0
4mg0705,8443,315539.0,12237243.0
4mg0705,8448,29512.0,65744.0
4mg0705,8449,5333.0,46378.0
4mg0705,8451,134.0,48772.0
4mg0705,8458,654575.0,4593565.0
4mg0705,8460,151829.0,49035.0
4mg0705,8462,375271.0,7101400.0
4mg0705,8463,6000.0,302715.0
4mg0705,8465,7379.0,254.0
4mg0705,8466,61054.0,8945735.0
4mg0705,8467,5696.0,64884.0
4mg0705,8471,47849.0,54625319.0
4mg0705,8473,587243.0,106038900.0
4mg0705,8477,3436063.0,20485968.0
4mg0705,8479,148912.0,13659402.0
4mg0705,8480,205401.0,6172826.0
4mg0705,8481,172968.0,5243405.0
4mg0705,8482,248.0,937914.0
4mg0705,8483,150581.0,2753103.0
4mg0705,8484,28817.0,727315.0
4mg0705,8487,6071.0,9136.0
4mg0705,8501,49765.0,1596196.0
4mg0705,8504,458600.0,45609242.0
4mg0705,8505,6465.0,43908.0
4mg0705,8506,237.0,99727.0
4mg0705,8507,1794.0,43262050.0
4mg0705,8514,2058197.0,624590.0
4mg0705,8516,106183.0,750430.0
4mg0705,8517,857626.0,90480949.0
4mg0705,8521,36776.0,357627.0
4mg0705,8523,1138.0,24169152.0
4mg0705,8525,194962.0,10420862.0
4mg0705,8528,10807.0,1185786.0
4mg0705,8529,2211452.0,32972324.0
4mg0705,8531,2435.0,1690024.0
4mg0705,8532,77024.0,2001163.0
4mg0705,8533,16526.0,16923201.0
4mg0705,8534,7489.0,2480551.0
4mg0705,8536,48916.0,17486220.0
4mg0705,8537,14172.0,137785.0
4mg0705,8538,6857.0,23466325.0
4mg0705,8539,397.0,16346.0
4mg0705,8540,86.0,6153.0
4mg0705,8541,10556.0,9846316.0
4mg0705,8542,105781.0,71612976.0
4mg0705,8543,45760.0,2368478.0
4mg0705,8544,52098.0,26250373.0
4mg0705,8547,939.0,609081.0
4mg0705,8548,84.0,6389.0
4mg0705,8708,34628950.0,99537155.0
4mg0705,8716,1343795.0,171302.0
4mg0705,9013,106290.0,24351561.0
4mg0705,9017,1000.0,16642.0
4mg0705,9024,96.0,42782.0
4mg0705,9025,285.0,4702.0
4mg0705,9026,83826.0,4911884.0
4mg0705,9030,6960.0,1354394.0
4mg0705,9031,67169.0,2758267.0
4mg0705,9032,181606.0,2010099.0
4mg0705,9033,1723.0,148737.0
4mg0705,9107,41.0,75.0
4mg0705,9401,84882671.0,19939959.0
4mg0705,9403,99021.0,899434.0
4mg0705,9404,707910.0,547827.0
4mg0705,9405,200.0,9770.0
4mg0705,9602,2423.0,214610.0
4mg0705,9613,424.0,32354.0
4mg0705,9617,8447796.0,979741.0
4mg0706,701,660.0,559641.0
4mg0706,3903,274020.0,5681479.0
4mg0706,3906,21338.0,211641.0
4mg0706,3908,280873.0,8887900.0
4mg0706,3917,557.0,10670.0
4mg0706,3919,26420.0,677927.0
4mg0706,3920,2130.0,217913.0
4mg0706,3921,27.0,209.0
4mg0706,3923,101.0,191764.0
4mg0706,3926,1998635.0,4007436.0
4mg0706,4016,1115.0,217224.0
4mg0706,4202,29134.0,4469817.0
4mg0706,4819,878.0,123044.0
4mg0706,4821,14.0,42714.0
4mg0706,4911,321.0,153704.0
4mg0706,7009,16271743.0,4955189.0
4mg0706,7314,109967.0,15843.0
4mg0706,7318,376758.0,720366.0
4mg0706,7320,48632.0,176176.0
4mg0706,7326,10223.0,52753.0
4mg0706,7409,3542.0,169.0
4mg0706,7415,19599.0,172952.0
4mg0706,7419,2.0,95037.0
4mg0706,7604,10538.0,6751.0
4mg0706,7609,1841.0,6049.0
4mg0706,7616,458.0,263934.0
4mg0706,7907,452925.0,855531.0
4mg0706,8203,33.0,376.0
4mg0706,8205,2277.0,21714.0
4mg0706,8301,49.0,239155.0
4mg0706,8414,39355.0,1043904.0
4mg0706,8443,1013.0,1149018.0
4mg0706,8471,1391928.0,17552873.0
4mg0706,8473,54419.0,110314204.0
4mg0706,8479,24390.0,1618822.0
4mg0706,8481,67332.0,640234.0
4mg0706,8501,10402.0,15233434.0
4mg0706,8504,2287029.0,29750948.0
4mg0706,8505,330.0,44305.0
4mg0706,8506,11356.0,898133.0
4mg0706,8512,3504.0,144952.0
4mg0706,8515,14979.0,108903.0
4mg0706,8517,987382.0,16909833.0
4mg0706,8518,38955.0,1397345.0
4mg0706,8523,33300.0,9888067.0
4mg0706,8525,4836503.0,7254563.0
4mg0706,8526,146909.0,32585385.0
4mg0706,8528,357085.0,1199612.0
4mg0706,8529,4804417.0,13040268.0
4mg0706,8531,339454.0,8685860.0
4mg0706,8532,97632.0,11110614.0
4mg0706,8533,15539.0,3862117.0
4mg0706,8534,8290.0,11885336.0
4mg0706,8535,30435.0,32241.0
4mg0706,8536,3285145.0,18880769.0
4mg0706,8537,194642.0,96637.0
4mg0706,8538,356019.0,1223662.0
4mg0706,8541,141534.0,21895671.0
4mg0706,8542,711767.0,184506965.0
4mg0706,8543,3511807.0,5213346.0
4mg0706,8544,38071163.0,29187882.0
4mg0706,8547,472.0,497660.0
4mg0706,8708,1677932.0,1588279.0
4mg0706,9001,3843.0,511028.0
4mg0706,9010,850.0,7200.0
4mg0706,9011,2136.0,43064.0
4mg0706,9013,1039.0,6381176.0
4mg0706,9018,49238.0,1227895.0
4mg0706,9025,24670.0,68882.0
4mg0706,9026,2219.0,114923.0
4mg0706,9027,23040.0,523502.0
4mg0706,9030,733530.0,2174850.0
4mg0706,9031,1387227.0,832995.0
4mg0706,9032,513084.0,894815.0
4mg0706,9403,87639.0,57323.0
4mg0707,3206,724.0,385727.0
4mg0707,3901,6432.0,17982854.0
4mg0707,3917,2580.0,448.0
4mg0707,3920,122943.0,10588289.0
4mg0707,4016,18.0,1663.0
4mg0707,6802,4524537.0,7243.0
4mg0707,6908,322013.0,12221.0
4mg0707,8434,21169.0,3163.0
4mg0707,8541,102.0,2140.0
4mg0708,1901,87372.0,528837.0
4mg0708,3006,28052033.0,5245424.0
4mg0708,4009,519056.0,8996944.0
4mg0708,4202,2156.0,91.0
4mg0708,4819,690.0,194.0
4mg0708,4911,412.0,0.0
4mg0708,5603,3.0,30774.0
4mg0708,7307,2759.0,2330806.0
4mg0708,7318,120.0,80034.0
4mg0708,7615,13320.0,35058.0
4mg0708,8431,1940507.0,18729093.0
4mg0708,8504,37926.0,1148441.0
4mg0708,8708,694258.0,5194566.0
4mg0708,9021,3797.0,23932.0
4mg0709,403,7141.0,1127500.0
4mg0709,712,177.0,3867.0
4mg0709,813,29658.0,35100.0
4mg0709,901,4519524569.0,233811.0
4mg0709,904,86.0,2406.0
4mg0709,1302,63351.0,3282584.0
4mg0709,1901,3465840.0,7669.0
4mg0709,2101,13898798.0,54660.0
4mg0709,2102,1.0,2278.0
4mg0709,2103,1247177.0,97204.0
4mg0709,2106,947486.0,216453.0
4mg0709,2707,343.0,3962039.0
4mg0709,2710,234.0,2319.0
4mg0709,2833,307277.0,187824.0
4mg0709,2844,2200.0,29617.0
4mg0709,2915,2582.0,101909.0
4mg0709,2929,1728.0,991052.0
4mg0709,2932,75195.0,263779.0
4mg0709,3203,2186.0,6900.0
4mg0709,3204,1210.0,27350.0
4mg0709,3206,245.0,7655.0
4mg0709,3208,392257.0,203952.0
4mg0709,3302,62648.0,502711.0
4mg0709,3403,6011.0,3085.0
4mg0709,3404,109200.0,80951.0
4mg0709,3506,6897.0,186357.0
4mg0709,3507,4942.0,1068927.0
4mg0709,3812,116617.0,979122.0
4mg0709,3814,83.0,3191.0
4mg0709,3822,663481.0,502280.0
4mg0709,3824,388636.0,3331319.0
4mg0709,3902,17776.0,3730438.0
4mg0709,3903,8754.0,3135211.0
4mg0709,3907,14966.0,2636078.0
4mg0709,3908,130957.0,440227.0
4mg0709,3910,1434.0,384943.0
4mg0709,3916,399.0,26951.0
4mg0709,3917,2021570.0,906069.0
4mg0709,3919,4055.0,860109.0
4mg0709,3920,1865668.0,2189897.0
4mg0709,3921,9390.0,971721.0
4mg0709,3923,1426379.0,388575.0
4mg0709,3924,249111.0,1642796.0
4mg0709,3926,2979970.0,10563025.0
4mg0709,4002,200740.0,456578.0
4mg0709,4005,24005.0,4314940.0
4mg0709,4006,106.0,289.0
4mg0709,4008,302879.0,889747.0
4mg0709,4010,8826.0,26051.0
4mg0709,4015,72.0,2581.0
4mg0709,4016,4226182.0,6181811.0
4mg0709,4421,69.0,5614.0
4mg0709,4819,430503.0,302098.0
4mg0709,4821,25136.0,33199.0
