BRA ID MER,HS ID HS4,Exports,Imports
1am00,3917,5172.0,33559037.0
1am00,3919,2559428.0,226312556.0
1am00,3920,1080070.0,83942491.0
1am00,3921,37829.0,74972351.0
1am00,3923,12403669.0,75040938.0
1am00,3924,6464387.0,11866042.0
1am00,3925,291443.0,715468.0
1am00,3926,1415423.0,108714680.0
1am00,4002,2.0,18015125.0
1am00,4006,0.0,568503.0
1am00,4008,5.0,391661.0
1am00,4009,9342.0,151565056.0
1am00,4010,18541.0,7977050.0
1am00,4011,59775.0,148818330.0
1am00,4013,2725.0,4538191.0
1am00,4016,352623.0,153444358.0
1am00,4017,359.0,158414.0
1am00,4202,32791.0,67064303.0
1am00,4409,3748297.0,4197.0
1am00,4411,2991.0,1729577.0
1am00,4412,4776364.0,69139.0
1am00,4415,66916.0,44898.0
1am00,4418,42026.0,74339.0
1am00,4419,9735.0,10208.0
1am00,4420,7104.0,686580.0
1am00,4504,17.0,9312.0
1am00,4602,442.0,2687.0
1am00,4707,97313.0,3774.0
1am00,4802,17946.0,2705610.0
1am00,4808,0.0,10016.0
1am00,4811,2458748.0,35929205.0
1am00,4819,68892.0,93752331.0
1am00,4821,39609.0,9682728.0
1am00,4822,15290.0,292040.0
1am00,4823,168395.0,16905959.0
1am00,4901,9155.0,257689.0
1am00,4907,6.0,5907.0
1am00,4908,6152.0,103218.0
1am00,4911,25406.0,9198435.0
1am00,5407,7498.0,2460184.0
1am00,5602,134040.0,13700873.0
1am00,5603,60577.0,480224.0
1am00,5807,44.0,61647.0
1am00,5903,130135.0,1682026.0
1am00,5906,1852.0,1013969.0
1am00,5910,1851.0,37193.0
1am00,6105,2079.0,395753.0
1am00,6203,732975.0,1570378.0
1am00,6306,145800.0,167965.0
1am00,6307,278.0,2689466.0
1am00,6804,25024.0,742495.0
1am00,6805,5876.0,734520.0
1am00,6812,1529.0,284751.0
1am00,6813,132.0,1407029.0
1am00,6815,1436.0,680359.0
1am00,6914,3.0,183274.0
1am00,7007,11.0,647837.0
1am00,7009,9917.0,21630289.0
1am00,7015,124.0,228803.0
1am00,7019,251415.0,11572232.0
1am00,7106,865881.0,302355910.0
1am00,7108,86790.0,552794.0
1am00,7115,709300.0,320824.0
1am00,7204,13675336.0,9554.0
1am00,7208,123.0,23795632.0
1am00,7210,83767.0,254290417.0
1am00,7211,58.0,2430472.0
1am00,7212,4200.0,31129803.0
1am00,7215,570.0,682682.0
1am00,7219,85500.0,498199.0
1am00,7220,9995.0,24067810.0
1am00,7225,5283.0,1298510.0
1am00,7229,378.0,867305.0
1am00,7306,1733.0,7381694.0
1am00,7307,2012.0,4091530.0
1am00,7309,13948000.0,1872323.0
1am00,7310,780106.0,2301396.0
1am00,7312,921.0,837100.0
1am00,7314,18.0,8984555.0
1am00,7315,218348.0,43996745.0
1am00,7317,700.0,2890057.0
1am00,7318,3974247.0,409793764.0
1am00,7320,175951.0,49502096.0
1am00,7322,799.0,89661.0
1am00,7325,2907.0,757782.0
1am00,7326,5567289.0,66432146.0
1am00,7408,77587.0,2476815.0
1am00,7410,12726.0,431549.0
1am00,7411,329853.0,117711724.0
1am00,7412,1127.0,5609799.0
1am00,7413,626.0,370298.0
1am00,7415,14887.0,19413093.0
1am00,7419,45.0,2944079.0
1am00,7506,157.0,648238.0
1am00,7508,1098.0,881403.0
1am00,7601,427751.0,16931425.0
1am00,7602,422718.0,11030456.0
1am00,7604,52984.0,5360085.0
1am00,7606,1024034.0,140771575.0
1am00,7607,163249.0,22739874.0
1am00,7609,1604.0,64450.0
1am00,7612,521694.0,1529240.0
1am00,7616,22780.0,20568087.0
1am00,7806,338385.0,1006.0
1am00,7907,323.0,1181325.0
1am00,8001,3574936.0,10984255.0
1am00,8003,15436372.0,4150013.0
1am00,8007,44406.0,11190802.0
1am00,8203,64.0,414800.0
1am00,8204,434.0,783429.0
1am00,8205,6786.0,2113709.0
1am00,8206,4894.0,8958460.0
1am00,8207,202590.0,27538712.0
1am00,8209,317.0,32687.0
1am00,8212,473697966.0,52283224.0
1am00,8301,438355.0,47674272.0
1am00,8302,4230383.0,15988670.0
1am00,8303,647527.0,11498339.0
1am00,8307,594.0,113357.0
1am00,8308,3835.0,83714.0
1am00,8309,23994461.0,1751063.0
1am00,8310,114.0,141822.0
1am00,8311,2592355.0,20633608.0
1am00,8404,3222.0,220.0
1am00,8405,134.0,452019.0
1am00,8407,123322.0,228979066.0
1am00,8408,338905.0,83653215.0
1am00,8409,26864294.0,1020239785.0
1am00,8411,4497903.0,102536611.0
1am00,8412,9676.0,7393420.0
1am00,8413,552295.0,252662547.0
1am00,8414,420878.0,766060762.0
1am00,8415,918793.0,993452402.0
1am00,8417,59670.0,7558436.0
1am00,8418,13052.0,5428863.0
1am00,8419,43980.0,16738430.0
1am00,8420,256923.0,113822.0
1am00,8421,193132.0,205359034.0
1am00,8422,143078.0,23290617.0
1am00,8423,1745.0,9319658.0
1am00,8424,300694.0,17332191.0
1am00,8428,252500.0,32612532.0
1am00,8431,368132.0,16856367.0
1am00,8441,1078381.0,10292632.0
1am00,8443,1184785.0,125920141.0
1am00,8454,87983.0,1886823.0
1am00,8456,21813.0,1560479.0
1am00,8457,173980.0,6678355.0
1am00,8459,478225.0,3408598.0
1am00,8460,671080.0,3084802.0
1am00,8462,763247.0,64964867.0
1am00,8465,11769.0,2048561.0
1am00,8466,182863.0,19526861.0
1am00,8467,3942.0,14933450.0
1am00,8468,1019103.0,2491110.0
1am00,8471,15030704.0,692038339.0
1am00,8472,63550432.0,18144182.0
1am00,8473,17133092.0,1780055273.0
1am00,8477,1435989.0,164091070.0
1am00,8479,5597862.0,420496429.0
1am00,8480,4833166.0,238382064.0
1am00,8481,316876.0,138768438.0
1am00,8482,30715.0,128543231.0
1am00,8483,2427876.0,633353445.0
1am00,8484,8739.0,5374187.0
1am00,8486,230744.0,2680028.0
1am00,8487,4638.0,2211493.0
1am00,8501,937355.0,341950434.0
1am00,8503,738.0,3738849.0
1am00,8504,7401374.0,1033231628.0
1am00,8505,413.0,13279177.0
1am00,8506,57223.0,41951151.0
1am00,8507,4445427.0,451788605.0
1am00,8509,42747.0,107886.0
1am00,8510,5824.0,2097366.0
1am00,8511,82118.0,265580839.0
1am00,8512,18099110.0,128789094.0
1am00,8514,18427.0,6382034.0
1am00,8515,455671.0,56397133.0
1am00,8516,1742577.0,212439345.0
1am00,8517,349148060.0,2758130054.0
1am00,8518,2874223.0,638119662.0
1am00,8519,11500.0,100147.0
1am00,8521,349539.0,24929136.0
1am00,8522,37448.0,249633582.0
1am00,8523,15687151.0,530678746.0
1am00,8525,5986840.0,38625158.0
1am00,8526,515169.0,4759916.0
1am00,8527,27102495.0,22586065.0
1am00,8528,105505187.0,30376786.0
1am00,8529,53391271.0,11850409444.0
1am00,8531,3501853.0,21226687.0
1am00,8532,2227718.0,510758218.0
1am00,8533,411246.0,148575357.0
1am00,8534,5439843.0,802014535.0
1am00,8535,5486.0,3152615.0
1am00,8536,78655696.0,767940176.0
1am00,8537,106734.0,18090150.0
1am00,8538,1501857.0,54135958.0
1am00,8539,40514.0,50949577.0
1am00,8540,416656.0,161157022.0
1am00,8541,2992328.0,607010638.0
1am00,8542,51048761.0,5410262824.0
1am00,8543,1546481.0,195313553.0
1am00,8544,2760553.0,630823447.0
1am00,8545,240.0,927534.0
1am00,8546,1080592.0,8832837.0
1am00,8547,804116.0,26358575.0
1am00,8548,12655.0,3031.0
1am00,8609,2421000.0,3780796.0
1am00,8703,2000.0,17482960.0
1am00,8704,9980903.0,26351.0
1am00,8707,77500.0,2007.0
1am00,8708,4929205.0,27395879.0
1am00,8711,764670480.0,138572828.0
1am00,8712,71.0,482889.0
1am00,8714,2779843.0,1736658437.0
1am00,8716,1176.0,1542857.0
1am00,8802,3600000.0,16229955.0
1am00,8803,1180460.0,5968764.0
1am00,8901,102939.0,310506884.0
1am00,8903,489.0,32736626.0
1am00,9001,11545361.0,15152040.0
1am00,9002,169721.0,8756322.0
1am00,9004,341951.0,43824489.0
1am00,9006,61653.0,5979216.0
1am00,9011,340.0,770648.0
1am00,9013,1138319.0,168144756.0
1am00,9015,12500.0,84710.0
1am00,9016,500.0,68472.0
1am00,9017,55427.0,886655.0
1am00,9018,6039231.0,20044811.0
1am00,9019,1271949.0,25660855.0
1am00,9022,1850.0,1999572.0
1am00,9025,8546.0,2134552.0
1am00,9026,126288.0,25917531.0
1am00,9027,40481.0,16415168.0
1am00,9028,1376256.0,776572.0
1am00,9029,9903103.0,79989931.0
1am00,9030,859483.0,80861937.0
1am00,9031,731876.0,62201055.0
1am00,9032,10725133.0,258643024.0
1am00,9033,800.0,455861.0
1am00,9102,1741682.0,24010364.0
1am00,9106,5740.0,73516.0
1am00,9107,21345.0,749.0
1am00,9108,21008.0,34691965.0
1am00,9110,3678.0,23381534.0
1am00,9111,174593.0,208547141.0
1am00,9113,66317.0,127819920.0
1am00,9114,26149.0,73231227.0
1am00,9207,22744.0,830751.0
1am00,9401,21208.0,6496941.0
1am00,9402,5086.0,337493.0
1am00,9403,216783.0,12372826.0
1am00,9404,4424.0,198999.0
1am00,9405,0.0,2926994.0
1am00,9503,304869.0,4430153.0
1am00,9504,8743044.0,269422780.0
1am00,9506,11025066.0,21906750.0
1am00,9603,4821676.0,3231205.0
1am00,9608,45307202.0,18315047.0
1am00,9609,9552211.0,307904.0
1am00,9612,18561768.0,35048031.0
1am00,9613,33307472.0,28616281.0
1ap01,1101,51938.0,216835.0
1ap01,3305,135.0,6098.0
1ap01,4009,29466.0,1722.0
1ap01,4016,9917.0,931412.0
1ap01,7108,184785109.0,16406.0
1ap01,7117,84070.0,476593.0
1ap01,7318,51234.0,6393.0
1ap01,8301,225.0,100083.0
1ap01,8408,374208.0,3604233.0
1ap01,8409,838832.0,214889.0
1ap01,8413,14512.0,43801.0
1ap01,8414,110.0,1339767.0
1ap01,8426,4140797.0,8095803.0
1ap01,8431,859203.0,82530.0
1ap01,8481,36848.0,8262.0
1ap01,8482,1306.0,14388.0
1ap01,8483,187156.0,227471.0
1ap01,8708,7803.0,20357.0
1pa00,801,4705002.0,163392.0
1pa00,2844,1500.0,17187.0
1pa00,8426,12382.0,603468.0
1pa00,8428,137500.0,4334467.0
1pa02,305,11160713.0,183368.0
1pa02,1511,248506901.0,12121436.0
1pa02,1513,4833240.0,342190.0
1pa02,1515,608254.0,579009.0
1pa02,1516,1453.0,93501.0
1pa02,2606,119.0,5294351.0
1pa02,2710,8280.0,9888857.0
1pa02,2815,107.0,206409762.0
1pa02,2818,3673981615.0,67498.0
1pa02,2826,902699.0,17010150.0
1pa02,2844,26881.0,88464.0
1pa02,3101,13893.0,5010.0
1pa02,3204,42223.0,123.0
1pa02,3206,29257.0,2133197.0
1pa02,3208,99234.0,117999.0
1pa02,3209,353714.0,9462.0
1pa02,3214,353822.0,28794.0
1pa02,3402,3839.0,203607.0
1pa02,3406,4595.0,31361.0
1pa02,3506,4049.0,96236.0
1pa02,3824,26765.0,1392903.0
1pa02,3910,1970.0,840.0
1pa02,3917,17255.0,25220.0
1pa02,3920,87784.0,4781.0
1pa02,3923,11953.0,2639793.0
1pa02,3924,3676.0,782009.0
1pa02,3926,110068.0,1907939.0
1pa02,4009,101.0,11137.0
1pa02,4011,2206.0,521300.0
1pa02,4016,4202.0,1621373.0
1pa02,4202,600.0,7059230.0
1pa02,4403,55870.0,7716.0
1pa02,4407,42454709.0,11533.0
1pa02,4419,2437790.0,416468.0
1pa02,4420,2961.0,27922.0
1pa02,4421,2251259.0,127840.0
1pa02,4602,2473.0,3396.0
1pa02,4818,5636.0,4515.0
1pa02,4819,3195.0,27085.0
1pa02,4820,1170.0,2549.0
1pa02,4821,101400.0,78454.0
1pa02,4823,103.0,35701.0
1pa02,4902,1.0,1247.0
1pa02,4911,5480.0,29244.0
1pa02,5607,18333.0,23397.0
1pa02,5608,2151.0,605159.0
1pa02,5702,17586.0,20542.0
1pa02,5703,17673.0,17227.0
1pa02,6104,324.0,103573.0
1pa02,6106,4900.0,69078.0
1pa02,6115,7578.0,147625.0
1pa02,6204,739.0,257724.0
1pa02,6205,41.0,145401.0
1pa02,6206,120.0,8250.0
1pa02,6207,667.0,1145.0
1pa02,6302,184.0,1063146.0
1pa02,6304,7.0,880.0
1pa02,6306,569.0,1992.0
1pa02,6307,187.0,59199.0
1pa02,6402,20637.0,375.0
1pa02,6504,994.0,5027.0
1pa02,6601,24910.0,1798082.0
1pa02,6702,167720.0,59703.0
1pa02,6802,1258.0,218265.0
1pa02,6804,1131.0,4548.0
1pa02,6805,421.0,1066.0
1pa02,6810,5355.0,414334.0
1pa02,6904,542.0,2690.0
1pa02,6907,682.0,57839.0
1pa02,6908,196899.0,399721.0
1pa02,6910,907.0,9989.0
1pa02,6913,13220.0,143787.0
1pa02,6914,5615.0,7839.0
1pa02,7007,5244.0,106584.0
1pa02,7013,12544.0,1517185.0
1pa02,7020,335.0,568.0
1pa02,7117,116552.0,233524.0
1pa02,7204,5198249.0,23385.0
1pa02,7307,104.0,1086.0
1pa02,7318,14005.0,273621.0
1pa02,7321,1838.0,66723.0
1pa02,7323,162685.0,753266.0
1pa02,7324,108310.0,24067.0
1pa02,7326,49705.0,1645681.0
1pa02,7601,2387852307.0,2125078.0
1pa02,7605,615864.0,34175522.0
1pa02,7610,4113.0,4302846.0
1pa02,7615,37950.0,93589.0
1pa02,7616,16765.0,404868.0
1pa02,8201,1911700.0,84260.0
1pa02,8202,44064.0,65710.0
1pa02,8203,33195.0,74971.0
1pa02,8204,89594.0,14568.0
1pa02,8205,179782.0,82443.0
1pa02,8207,5640.0,280415.0
1pa02,8211,282185.0,27122.0
1pa02,8213,21204.0,49467.0
1pa02,8214,6178.0,21736.0
1pa02,8215,39660.0,98477.0
1pa02,8301,61637.0,75961.0
1pa02,8302,58088.0,382631.0
1pa02,8305,297.0,1971.0
1pa02,8308,2533.0,1641.0
1pa02,8309,7796.0,1382.0
1pa02,8409,20972.0,350163.0
1pa02,8412,20452.0,2025195.0
1pa02,8413,91794.0,1252498.0
1pa02,8414,45392.0,1509812.0
1pa02,8415,697.0,35796.0
1pa02,8418,4848.0,55721.0
1pa02,8419,80014.0,757077.0
1pa02,8421,8407.0,2405736.0
1pa02,8422,948226.0,5090895.0
1pa02,8424,2944.0,3286853.0
1pa02,8428,36191.0,586861.0
1pa02,8431,3477.0,588048.0
1pa02,8433,132.0,1272.0
1pa02,8436,609.0,9688.0
1pa02,8443,25800.0,2428614.0
1pa02,8459,147.0,23074.0
1pa02,8465,429330.0,713461.0
1pa02,8466,2703.0,379288.0
1pa02,8467,14.0,10745.0
1pa02,8468,222.0,15425.0
1pa02,8471,302.0,321850.0
1pa02,8479,53509.0,6416903.0
1pa02,8481,8196.0,1972186.0
1pa02,8482,12984.0,65994.0
1pa02,8483,9461.0,1641211.0
1pa02,8501,34162.0,240782.0
1pa02,8502,567331.0,3634491.0
1pa02,8504,12913.0,326998.0
1pa02,8509,688.0,1359.0
1pa02,8511,833.0,26492.0
1pa02,8512,63.0,13436.0
1pa02,8513,143.0,227324.0
1pa02,8515,307.0,30824.0
1pa02,8516,7494.0,10223.0
1pa02,8525,70.0,867940.0
1pa02,8526,3507.0,48514.0
1pa02,8529,12992.0,346465.0
1pa02,8536,11485.0,108275.0
1pa02,8537,1507.0,107494.0
1pa02,8539,4408.0,507228.0
1pa02,8541,127.0,36314.0
1pa02,8542,1753.0,87129.0
1pa02,8543,133.0,801575.0
1pa02,8544,128.0,331820.0
1pa02,8708,577.0,17800.0
1pa02,8714,550.0,57400.0
1pa02,8716,2942.0,32249.0
1pa02,8903,1610.0,361750.0
1pa02,8907,10964234.0,2565.0
1pa02,9015,1363.0,1995.0
1pa02,9017,8774.0,15270.0
1pa02,9020,4465.0,4535.0
1pa02,9026,794.0,469539.0
1pa02,9027,5567.0,1383919.0
1pa02,9030,982.0,1467697.0
1pa02,9031,4485.0,814136.0
1pa02,9401,2092111.0,1221925.0
1pa02,9403,4142762.0,1532725.0
1pa02,9404,12517.0,250548.0
1pa02,9405,14442.0,547206.0
1pa02,9406,2672226.0,585305.0
1pa02,9504,1189.0,5013.0
1pa02,9603,23453.0,77992.0
1pa02,9617,28956.0,1999.0
1pa04,4011,4273885.0,59619317.0
1pa04,7202,346925.0,152679.0
1pa04,7318,68.0,22060.0
1pa04,8207,187412.0,2426390.0
1pa04,8412,45772.0,179753.0
1pa04,8413,1850.0,3798.0
1pa04,8431,221405.0,16386590.0
1pa04,8481,312.0,5403.0
1pa04,8483,6153.0,5502.0
1pa04,8708,4320000.0,1604826.0
1pa04,9026,921.0,15624.0
1pa05,8409,10249.0,154.0
1ro00,3926,71.0,26205.0
1ro00,4013,195.0,56182.0
1ro00,4016,84.0,27591.0
1ro00,4407,7794036.0,34571.0
1ro00,7315,115.0,96732.0
1ro00,7318,0.0,110.0
1ro00,8409,1215.0,519533.0
1ro00,8413,147875.0,10505.0
1ro00,8482,168.0,41500.0
1ro00,8484,27.0,0.0
1ro00,8504,146.0,102928.0
1ro00,8507,113.0,235367.0
1ro00,8511,766.0,40833.0
1ro00,8512,124.0,1789.0
1ro00,8536,930.0,31601.0
1ro00,8539,199.0,7909.0
1ro00,8541,48.0,4588.0
1ro00,8714,11305.0,9140618.0
1ro00,9401,7118.0,23764.0
1ro00,9404,342030.0,2543.0
1ro01,101,5000.0,38252.0
1ro01,1101,2651403.0,2360302.0
1ro01,1211,3041.0,53943.0
1ro01,1301,1560.0,188619.0
1ro01,1515,5.0,21477.0
1ro01,1806,4007.0,27044.0
1ro01,1901,304824.0,89775.0
1ro01,2007,1207.0,270.0
1ro01,2202,334713.0,212180.0
1ro01,2208,2943.0,12249.0
1ro01,2710,5231688.0,3760717.0
1ro01,2844,7670.0,30320.0
1ro01,3004,17524.0,242630.0
1ro01,3303,24163.0,10487827.0
1ro01,3304,559137.0,354571.0
1ro01,3305,1136744.0,2553.0
1ro01,3307,516583.0,108871.0
1ro01,3401,5435751.0,3297.0
1ro01,3406,795748.0,7011.0
1ro01,3917,1544.0,173570.0
1ro01,3922,27764.0,40.0
1ro01,3923,353237.0,1301354.0
1ro01,3924,228632.0,58275.0
1ro01,3926,75988.0,3248276.0
1ro01,4009,245785.0,757312.0
1ro01,4010,5207.0,82101.0
1ro01,4011,6621.0,110549.0
1ro01,4013,611.0,50729.0
1ro01,4015,231.0,240.0
1ro01,4016,20670.0,2303423.0
1ro01,4202,75087.0,11079414.0
1ro01,4203,385.0,80.0
1ro01,4407,24830213.0,146472.0
1ro01,4409,892135.0,14465.0
1ro01,4418,1910.0,4774.0
1ro01,4419,3113.0,94.0
1ro01,4420,746.0,56013.0
1ro01,4421,23887.0,6479.0
1ro01,4802,585.0,2728.0
1ro01,4811,16711.0,633.0
1ro01,4819,167.0,54112.0
1ro01,4820,4376.0,74707.0
1ro01,4821,52.0,80019.0
1ro01,4911,242.0,71354.0
1ro01,5603,44411.0,271188.0
1ro01,5609,266.0,18815.0
1ro01,5705,953.0,29830.0
1ro01,6104,104634.0,5584031.0
1ro01,6106,390.0,6806127.0
1ro01,6109,111687.0,948557.0
1ro01,6302,23197.0,59694.0
1ro01,6306,1917.0,7194.0
1ro01,6307,5869.0,6494.0
1ro01,6404,33243.0,110904.0
1ro01,6504,1400.0,14039.0
1ro01,6505,467.0,415.0
1ro01,6804,6578.0,3190.0
1ro01,6911,130.0,22163.0
1ro01,6912,36005.0,50284.0
1ro01,6913,720.0,17249.0
1ro01,7009,202.0,961.0
1ro01,7013,71480.0,178144.0
1ro01,7217,23589.0,37040.0
1ro01,7306,6956.0,134898.0
1ro01,7307,458.0,693714.0
1ro01,7308,6592233.0,6843241.0
1ro01,7312,19.0,1413695.0
1ro01,7315,89136.0,290057.0
1ro01,7318,41766.0,1885281.0
1ro01,7323,257906.0,120445.0
1ro01,7326,143473.0,2535196.0
1ro01,7413,3266.0,83.0
1ro01,7615,25607.0,15770.0
1ro01,7616,21741.0,52117.0
1ro01,8201,33569.0,1888.0
1ro01,8202,26622.0,418.0
1ro01,8203,178663.0,6228.0
1ro01,8204,4424.0,60539.0
1ro01,8205,39463.0,49949.0
1ro01,8207,347999.0,7860.0
1ro01,8210,3224.0,700.0
1ro01,8211,234.0,58566.0
1ro01,8212,366679.0,44.0
1ro01,8213,187.0,695.0
1ro01,8214,6315.0,1287.0
1ro01,8215,5033.0,51410.0
1ro01,8301,261980.0,4504.0
1ro01,8302,20108.0,1652.0
1ro01,8309,1615.0,642.0
1ro01,8311,10609.0,164304.0
1ro01,8406,9588.0,165221.0
1ro01,8408,59096.0,1875195.0
1ro01,8409,56450.0,699648.0
1ro01,8412,28376.0,2360229.0
1ro01,8413,215748.0,1649428.0
1ro01,8414,183351.0,256831.0
1ro01,8418,1141416.0,132655.0
1ro01,8419,30967.0,526785.0
1ro01,8421,15986.0,3931621.0
1ro01,8422,20758.0,468219.0
1ro01,8424,13162.0,1149.0
1ro01,8425,12118.0,1173677.0
1ro01,8430,95502.0,28406.0
1ro01,8431,80220.0,530084.0
1ro01,8432,12897.0,39913.0
1ro01,8433,724.0,2668.0
1ro01,8454,2230.0,11929.0
1ro01,8460,177.0,32504.0
1ro01,8465,54531.0,434.0
1ro01,8467,75772.0,17547.0
1ro01,8471,1948.0,426232.0
1ro01,8474,4266764.0,341085.0
1ro01,8477,11639.0,1461409.0
1ro01,8479,1886.0,795224.0
1ro01,8481,98021.0,1740495.0
1ro01,8482,74742.0,352739.0
1ro01,8483,478877.0,1788747.0
1ro01,8501,5326.0,104299.0
1ro01,8503,1800550.0,12942970.0
1ro01,8504,7466.0,4429840.0
1ro01,8507,95083.0,37125.0
1ro01,8508,130.0,54637.0
1ro01,8511,3248.0,44813.0
1ro01,8512,25477.0,17465.0
1ro01,8517,7878.0,3049.0
1ro01,8518,4233.0,19.0
1ro01,8521,2596.0,18679.0
1ro01,8526,130.0,1819882.0
1ro01,8529,185.0,630.0
1ro01,8535,500.0,8339183.0
1ro01,8536,32395.0,188177.0
1ro01,8537,21556.0,4453939.0
1ro01,8538,195.0,87880.0
1ro01,8539,39298.0,124153.0
1ro01,8543,10838.0,513185.0
1ro01,8544,218.0,305211.0
1ro01,8708,19.0,232075.0
1ro01,8711,2614.0,26700.0
1ro01,8712,7531.0,11500.0
1ro01,8714,830072.0,635741.0
1ro01,9004,495.0,13637.0
1ro01,9015,458.0,364.0
1ro01,9017,907.0,78538.0
1ro01,9025,764.0,100496.0
1ro01,9026,1507.0,204912.0
