BRA ID MIR,HS ID HS4,Year,Exports,Imports
4mg0300,9023,2014,94.0,2329230.0
4mg0300,9024,2011,11866.0,625537.0
4mg0300,9024,2012,1191779.0,1508310.0
4mg0300,9024,2013,1081126.0,658340.0
4mg0300,9024,2014,96580.0,2004919.0
4mg0300,9025,2011,367379.0,1231213.0
4mg0300,9025,2012,362460.0,1774319.0
4mg0300,9025,2013,304229.0,1291532.0
4mg0300,9025,2014,345515.0,1793392.0
4mg0300,9026,2011,1666202.0,6778181.0
4mg0300,9026,2012,1084611.0,7287225.0
4mg0300,9026,2013,1431204.0,7309994.0
4mg0300,9026,2014,1201747.0,5692139.0
4mg0300,9027,2011,4439358.0,22310864.0
4mg0300,9027,2012,3226091.0,20041712.0
4mg0300,9027,2013,3466516.0,18697454.0
4mg0300,9027,2014,3281456.0,31066535.0
4mg0300,9028,2011,2843141.0,1555556.0
4mg0300,9028,2012,1889182.0,1871415.0
4mg0300,9028,2013,3260794.0,4762223.0
4mg0300,9028,2014,3123459.0,7526883.0
4mg0300,9029,2011,8392665.0,2374891.0
4mg0300,9029,2012,4933142.0,1652834.0
4mg0300,9029,2013,5721730.0,2414458.0
4mg0300,9029,2014,4868332.0,1033885.0
4mg0300,9030,2011,840891.0,4203742.0
4mg0300,9030,2012,644230.0,7259094.0
4mg0300,9030,2013,653369.0,3811640.0
4mg0300,9030,2014,557101.0,2963978.0
4mg0300,9031,2011,1230247.0,21254991.0
4mg0300,9031,2012,1721406.0,18250116.0
4mg0300,9031,2013,3916104.0,26393722.0
4mg0300,9031,2014,2960857.0,11018552.0
4mg0300,9032,2011,12966767.0,24187797.0
4mg0300,9032,2012,11107535.0,27046435.0
4mg0300,9032,2013,17720984.0,20034539.0
4mg0300,9032,2014,18160831.0,19022867.0
4mg0300,9033,2011,1050.0,691672.0
4mg0300,9033,2012,11134.0,412282.0
4mg0300,9033,2013,20660.0,269856.0
4mg0300,9033,2014,303.0,412427.0
4mg0300,9101,2012,1044.0,181.0
4mg0300,9102,2011,4292.0,16829.0
4mg0300,9102,2012,2499.0,45783.0
4mg0300,9104,2011,56787.0,29688.0
4mg0300,9104,2012,29240.0,19666.0
4mg0300,9104,2013,23318.0,29218.0
4mg0300,9104,2014,30169.0,6222.0
4mg0300,9106,2011,4140.0,32979.0
4mg0300,9106,2012,105749.0,28978.0
4mg0300,9106,2013,7661.0,129320.0
4mg0300,9106,2014,121912.0,97323.0
4mg0300,9107,2011,163.0,157849.0
4mg0300,9107,2012,1990.0,61602.0
4mg0300,9107,2013,1427.0,67190.0
4mg0300,9107,2014,398.0,127608.0
4mg0300,9205,2014,52.0,510874.0
4mg0300,9206,2014,1269.0,674235.0
4mg0300,9208,2014,347.0,2568.0
4mg0300,9209,2012,7802.0,183933.0
4mg0300,9209,2014,397.0,275663.0
4mg0300,9401,2011,31005742.0,18113517.0
4mg0300,9401,2012,18813379.0,11541337.0
4mg0300,9401,2013,19955023.0,7383683.0
4mg0300,9401,2014,15307308.0,8318025.0
4mg0300,9402,2011,8692.0,855956.0
4mg0300,9402,2012,29597.0,693839.0
4mg0300,9402,2013,5746.0,245344.0
4mg0300,9402,2014,27793.0,1073792.0
4mg0300,9403,2011,624369.0,483227.0
4mg0300,9403,2012,3201047.0,972182.0
4mg0300,9403,2013,1337677.0,949147.0
4mg0300,9403,2014,1091138.0,1864485.0
4mg0300,9404,2011,250337.0,186804.0
4mg0300,9404,2012,183789.0,220455.0
4mg0300,9404,2013,246250.0,243877.0
4mg0300,9404,2014,271233.0,498357.0
4mg0300,9405,2011,261986.0,7331817.0
4mg0300,9405,2012,1899568.0,9899151.0
4mg0300,9405,2013,705963.0,6130926.0
4mg0300,9405,2014,151335.0,5044119.0
4mg0300,9406,2011,14812.0,87509.0
4mg0300,9406,2012,1382706.0,5886971.0
4mg0300,9406,2013,1102372.0,203273.0
4mg0300,9406,2014,143072964.0,479416.0
4mg0300,9503,2011,6922.0,2230959.0
4mg0300,9503,2012,19926.0,1979471.0
4mg0300,9503,2013,22438.0,1190144.0
4mg0300,9503,2014,83015.0,1470199.0
4mg0300,9504,2011,2838.0,89753.0
4mg0300,9504,2012,6641.0,58024.0
4mg0300,9504,2013,6887.0,9312.0
4mg0300,9504,2014,22216.0,6741.0
4mg0300,9505,2011,184.0,1571778.0
4mg0300,9505,2013,177.0,4620224.0
4mg0300,9505,2014,2168.0,3266407.0
4mg0300,9506,2011,63716.0,2626601.0
4mg0300,9506,2012,135303.0,4657667.0
4mg0300,9506,2013,44224.0,2927528.0
4mg0300,9506,2014,106247.0,2622918.0
4mg0300,9507,2013,1182.0,19650.0
4mg0300,9601,2012,9.0,3527.0
4mg0300,9602,2014,4549.0,58708.0
4mg0300,9603,2011,29300.0,469653.0
4mg0300,9603,2012,87784.0,694362.0
4mg0300,9603,2013,30798.0,679688.0
4mg0300,9603,2014,45318.0,733489.0
4mg0300,9604,2011,293.0,68948.0
4mg0300,9604,2012,428.0,16760.0
4mg0300,9604,2013,5686.0,113940.0
4mg0300,9604,2014,3344.0,90431.0
4mg0300,9608,2011,4190.0,33200.0
4mg0300,9608,2012,6394.0,33343.0
4mg0300,9608,2013,6183.0,33612.0
4mg0300,9608,2014,6656.0,47997.0
4mg0300,9609,2011,32217.0,1750.0
4mg0300,9609,2012,630.0,122.0
4mg0300,9609,2014,35382.0,1982.0
4mg0300,9610,2014,1532.0,637.0
4mg0300,9611,2011,950.0,386379.0
4mg0300,9611,2014,393.0,240789.0
4mg0300,9612,2011,123.0,95466.0
4mg0300,9612,2012,1015.0,58663.0
4mg0300,9612,2013,2674.0,117085.0
4mg0300,9612,2014,5867.0,73614.0
4mg0300,9613,2011,2376.0,129906.0
4mg0300,9613,2012,3767.0,97290.0
4mg0300,9613,2013,27150.0,130393.0
4mg0300,9613,2014,14942.0,146520.0
4mg0300,9615,2011,5441.0,6151.0
4mg0300,9615,2012,234.0,35034.0
4mg0300,9615,2013,4202.0,3235.0
4mg0300,9615,2014,18.0,4122.0
4mg0300,9616,2014,3.0,81.0
4mg0300,9617,2011,2990.0,40.0
4mg0300,9617,2012,531.0,3658.0
4mg0300,9617,2014,6277.0,8599.0
4mg0300,9618,2011,374.0,4455.0
4mg0300,9618,2013,460.0,57.0
4mg0300,9618,2014,25.0,31875.0
4mg0300,9701,2011,143274.0,18990.0
4mg0300,9701,2012,229506.0,311232.0
4mg0300,9701,2013,255757.0,21685.0
4mg0300,9701,2014,158719.0,34636.0
4mg0300,9703,2011,47412.0,194682.0
4mg0300,9703,2012,41032.0,26883.0
4mg0300,9703,2013,814129.0,133865.0
4mg0300,9703,2014,23467.0,50519.0
4mg0300,9705,2011,687.0,3247.0
4mg0300,9705,2013,1950.0,5243.0
4mg0300,9706,2011,25.0,18718.0
4mg0302,2701,2011,21.0,611930606.0
4mg0302,2707,2013,4424391.0,272309.0
4mg0302,2707,2014,5835804.0,901869.0
4mg0302,4011,2014,194820.0,920616.0
4mg0302,4911,2012,10311.0,4881.0
4mg0302,6802,2011,8271060.0,11189.0
4mg0302,6810,2013,20694.0,14386.0
4mg0302,7201,2013,4905015.0,4118.0
4mg0302,7202,2011,3348774.0,7327086.0
4mg0302,7202,2012,186842.0,5610563.0
4mg0302,7202,2013,262980.0,3562813.0
4mg0302,7207,2012,993142933.0,16304.0
4mg0302,7207,2013,479360381.0,2594.0
4mg0302,7208,2014,6256152.0,684.0
4mg0302,7216,2011,20622895.0,6477090.0
4mg0302,7216,2012,24177462.0,42024921.0
4mg0302,7216,2013,40239431.0,14336053.0
4mg0302,8419,2014,9959.0,42064.0
4mg0302,8421,2014,996.0,107705.0
4mg0302,8466,2013,4683.0,592703.0
4mg0302,8504,2014,685673.0,26207.0
4mg0302,8535,2014,1728.0,4637.0
4mg0303,2601,2011,6777064679.0,3146.0
4mg0303,3824,2014,66728.0,312692.0
4mg0303,3919,2011,257.0,70488.0
4mg0303,3923,2011,1298.0,9172.0
4mg0303,3923,2012,1942.0,20475.0
4mg0303,4202,2011,68.0,148.0
4mg0303,4811,2013,53.0,203.0
4mg0303,4911,2011,967.0,219.0
4mg0303,4911,2013,510.0,0.0
4mg0303,7202,2011,80460693.0,3672103.0
4mg0303,7202,2012,71932527.0,2387165.0
4mg0303,7202,2013,53738674.0,1448351.0
4mg0303,7202,2014,54276029.0,179544.0
4mg0303,7207,2014,986884.0,60360.0
4mg0303,7214,2012,16414285.0,210.0
4mg0303,7216,2012,9707642.0,34813.0
4mg0303,8301,2011,345.0,39.0
4mg0303,8413,2014,3080.0,44494.0
4mg0303,8431,2012,17924.0,2003246.0
4mg0303,8431,2014,134720.0,1984785.0
4mg0303,8471,2014,4955.0,510045.0
4mg0303,8504,2014,400.0,732266.0
4mg0303,8505,2011,281601.0,110848.0
4mg0303,8505,2012,157173.0,73949.0
4mg0303,8505,2013,81306.0,27956.0
4mg0303,8505,2014,71642.0,28727.0
4mg0303,8517,2014,1600.0,99035.0
4mg0303,8523,2014,60.0,4774.0
4mg0303,8526,2014,100.0,106210.0
4mg0303,9027,2014,14844.0,905142.0
4mg0303,9608,2011,6631.0,40106.0
4mg0304,3926,2014,6956.0,7331741.0
4mg0304,7304,2011,10608471.0,37065.0
4mg0304,7304,2012,141992277.0,10286.0
4mg0304,7304,2013,430871637.0,72.0
4mg0304,7307,2013,23319.0,4064030.0
4mg0304,7307,2014,75503.0,1220301.0
4mg0304,8501,2013,63281.0,171366.0
4mg0304,8505,2014,120.0,113195.0
4mg0305,2601,2012,3766234129.0,12238.0
4mg0305,3926,2014,1768.0,701517.0
4mg0305,4008,2012,7512.0,942.0
4mg0305,4010,2013,100.0,18998.0
4mg0305,6815,2013,518907.0,1401.0
4mg0305,7103,2011,165175.0,2127.0
4mg0305,7117,2011,309.0,91.0
4mg0305,7117,2013,380.0,7706.0
4mg0305,8429,2013,96000.0,94528295.0
4mg0305,8516,2013,399.0,1155.0
4mg0305,8536,2014,7458.0,1691508.0
4mg0305,8544,2011,813.0,1192544.0
4mg0305,8544,2014,420.0,147714.0
4mg0305,8547,2014,4052.0,655475.0
4mg0306,2710,2013,297758.0,1563520.0
4mg0306,3904,2014,7275.0,887790.0
4mg0306,3926,2011,1771.0,257904.0
4mg0306,3926,2013,2992.0,315141.0
4mg0306,4005,2011,107388.0,16702380.0
4mg0306,4005,2013,309385.0,17930898.0
4mg0306,4005,2014,1095649.0,10604449.0
4mg0306,8446,2013,682500.0,3366623.0
4mg0306,8446,2014,1299999.0,176064.0
4mg0306,8477,2013,5420.0,617061.0
4mg0306,8536,2013,166.0,2613025.0
4mg0306,8538,2013,1448.0,1436135.0
4mg0306,8708,2011,193654.0,415.0
4mg0307,2514,2012,901255.0,1104.0
4mg0307,2515,2014,178397.0,48860.0
4mg0307,2710,2012,1891.0,7275.0
4mg0307,2833,2011,115382.0,104993.0
4mg0307,2833,2012,349655.0,77779.0
4mg0307,3102,2013,357320.0,272615.0
4mg0307,3102,2014,163592.0,23554.0
4mg0307,3104,2011,168101.0,773403.0
4mg0307,3105,2011,221221.0,1336677.0
4mg0307,3105,2013,58396.0,548343.0
4mg0307,3105,2014,98243.0,21042.0
4mg0307,3204,2013,221.0,2007.0
4mg0307,3208,2011,22451.0,41013.0
4mg0307,3208,2012,96678.0,27634.0
4mg0307,3208,2013,139253.0,32576.0
4mg0307,3208,2014,7906.0,11616.0
4mg0307,3214,2012,4790.0,322.0
4mg0307,3214,2013,485.0,22752.0
4mg0307,3405,2012,43.0,59.0
4mg0307,3506,2011,15.0,67541.0
4mg0307,3506,2012,38.0,130627.0
4mg0307,3506,2013,6504.0,264646.0
4mg0307,3506,2014,1.0,463902.0
4mg0307,3814,2013,40.0,127.0
4mg0307,3815,2012,13076.0,5702.0
4mg0307,3824,2011,17505.0,19083.0
4mg0307,3824,2013,10501.0,1908.0
4mg0307,3824,2014,974.0,8976.0
4mg0307,3901,2013,977.0,33428.0
4mg0307,3909,2013,6671.0,7965.0
4mg0307,3910,2011,267.0,1892.0
4mg0307,3910,2013,50.0,2910.0
4mg0307,3916,2013,314.0,520.0
4mg0307,3917,2011,12440.0,5073761.0
4mg0307,3917,2012,93694.0,4021892.0
4mg0307,3917,2013,192497.0,4281430.0
4mg0307,3917,2014,154242.0,2206537.0
4mg0307,3919,2011,4618.0,69017.0
4mg0307,3919,2012,7741.0,360686.0
4mg0307,3919,2013,2419.0,211804.0
4mg0307,3919,2014,1086.0,110011.0
4mg0307,3920,2012,922.0,21272.0
4mg0307,3921,2011,383.0,10985.0
4mg0307,3921,2013,427.0,347225.0
4mg0307,3923,2012,177365.0,27488.0
4mg0307,3923,2013,19855.0,154797.0
4mg0307,3926,2011,98977.0,8143253.0
4mg0307,3926,2012,70089.0,6880691.0
4mg0307,3926,2013,94404.0,10584725.0
4mg0307,3926,2014,47318.0,5910861.0
4mg0307,4008,2014,26.0,284082.0
4mg0307,4009,2011,27810.0,4928342.0
4mg0307,4009,2012,117369.0,2298807.0
4mg0307,4009,2013,102399.0,3026781.0
4mg0307,4009,2014,95959.0,1322236.0
4mg0307,4010,2011,167425.0,672932.0
4mg0307,4010,2012,24022.0,545182.0
4mg0307,4010,2013,53948.0,821657.0
4mg0307,4010,2014,5793.0,198688.0
4mg0307,4011,2013,6500864.0,94645.0
4mg0307,4011,2014,3393684.0,32393.0
4mg0307,4016,2011,37446.0,13782209.0
4mg0307,4016,2012,168093.0,8707315.0
4mg0307,4016,2013,372217.0,11266390.0
4mg0307,4016,2014,125145.0,6595669.0
4mg0307,4415,2013,11120.0,1818.0
4mg0307,4415,2014,469745.0,872.0
4mg0307,4823,2011,29.0,298496.0
4mg0307,4823,2012,919.0,175035.0
4mg0307,4823,2013,1821.0,53947.0
4mg0307,4908,2011,56.0,18279.0
4mg0307,4908,2012,8204.0,11798.0
4mg0307,4908,2013,193.0,76006.0
4mg0307,4911,2011,771.0,65800.0
4mg0307,4911,2012,358.0,203062.0
4mg0307,4911,2013,5198.0,2133.0
4mg0307,4911,2014,2225.0,1893.0
4mg0307,5208,2011,596150.0,1007021.0
4mg0307,5602,2011,727.0,17316.0
4mg0307,5705,2013,87.0,38706.0
4mg0307,5911,2014,5120.0,7529.0
4mg0307,6303,2011,8007.0,297535.0
4mg0307,6303,2012,11279.0,183039.0
4mg0307,6303,2013,810.0,255772.0
4mg0307,6304,2012,16.0,23792.0
4mg0307,6304,2014,1151.0,134.0
4mg0307,6307,2012,6.0,1973.0
4mg0307,6801,2013,570742.0,893.0
4mg0307,6802,2011,61507.0,10879.0
4mg0307,6802,2012,251966.0,11450.0
4mg0307,6802,2013,982493.0,23162.0
4mg0307,6802,2014,966689.0,10525.0
4mg0307,6803,2013,36243287.0,3910.0
4mg0307,6803,2014,35187521.0,10637.0
4mg0307,6804,2014,445.0,23022.0
4mg0307,6806,2011,1543.0,57176.0
4mg0307,6807,2011,222.0,79.0
4mg0307,6807,2012,205.0,818.0
4mg0307,6807,2013,195.0,651.0
4mg0307,6815,2011,1156.0,8832.0
4mg0307,6815,2012,7306.0,7497.0
4mg0307,6815,2013,5678.0,12247.0
4mg0307,6815,2014,3777.0,14931.0
4mg0307,7007,2011,38164.0,554460.0
4mg0307,7007,2012,19792.0,276663.0
4mg0307,7007,2013,14136.0,968160.0
4mg0307,7007,2014,775.0,490996.0
4mg0307,7009,2011,61386.0,4652150.0
4mg0307,7009,2012,73110.0,2565488.0
4mg0307,7009,2013,18480.0,4678715.0
4mg0307,7009,2014,10494.0,2758891.0
4mg0307,7209,2012,24287.0,11.0
4mg0307,7210,2011,3737.0,564820.0
4mg0307,7225,2013,1543538.0,1533910.0
4mg0307,7225,2014,516191.0,2623033.0
4mg0307,7226,2012,104.0,1293.0
4mg0307,7303,2012,57922.0,278659.0
4mg0307,7303,2013,44042.0,224408.0
4mg0307,7303,2014,13841.0,150411.0
4mg0307,7304,2011,2208.0,2517678.0
4mg0307,7304,2012,254129.0,2724642.0
4mg0307,7304,2013,336614.0,2541546.0
4mg0307,7304,2014,102636.0,1574903.0
4mg0307,7305,2012,190.0,322.0
4mg0307,7306,2011,12196.0,2079827.0
4mg0307,7306,2012,107037.0,1680140.0
4mg0307,7306,2013,215508.0,1788650.0
4mg0307,7306,2014,15348.0,1046653.0
4mg0307,7307,2011,13622.0,3324672.0
4mg0307,7307,2012,222202.0,2209076.0
4mg0307,7307,2013,127266.0,2326380.0
4mg0307,7307,2014,439622.0,1185081.0
4mg0307,7308,2012,28.0,1375.0
4mg0307,7308,2014,132547.0,25340.0
4mg0307,7309,2012,1333.0,112131.0
4mg0307,7311,2011,136691.0,55165.0
4mg0307,7311,2012,198181.0,34095.0
4mg0307,7312,2011,11977.0,83.0
4mg0307,7312,2014,169.0,4630.0
4mg0307,7313,2011,125.0,3745.0
4mg0307,7313,2013,6.0,1283.0
4mg0307,7313,2014,1.0,1238.0
4mg0307,7315,2013,8161.0,524078.0
4mg0307,7317,2011,72.0,26907.0
4mg0307,7318,2011,322079.0,22071337.0
4mg0307,7318,2012,839721.0,12603969.0
4mg0307,7318,2013,947430.0,16123965.0
4mg0307,7318,2014,379647.0,7831133.0
4mg0307,7320,2011,36255.0,6059169.0
4mg0307,7320,2012,170333.0,2459638.0
4mg0307,7320,2013,66489.0,2644483.0
4mg0307,7320,2014,66425.0,987568.0
4mg0307,7326,2011,3412898.0,10902314.0
4mg0307,7326,2012,5260685.0,7939974.0
4mg0307,7326,2013,7694064.0,9615939.0
4mg0307,7326,2014,6902167.0,4645152.0
4mg0307,7411,2011,394.0,610734.0
4mg0307,7411,2012,24543.0,62674.0
4mg0307,7411,2013,101450.0,237473.0
4mg0307,7411,2014,12973.0,97604.0
4mg0307,7412,2011,9035.0,2037756.0
4mg0307,7412,2012,47467.0,1014390.0
4mg0307,7412,2013,16231.0,1843838.0
4mg0307,7412,2014,7397.0,770763.0
4mg0307,7413,2011,178.0,199.0
4mg0307,7413,2014,14.0,12.0
4mg0307,7415,2011,446.0,167136.0
4mg0307,7415,2012,7944.0,100735.0
4mg0307,7415,2013,122.0,134131.0
4mg0307,7415,2014,1218.0,188232.0
4mg0307,7419,2011,1036.0,75890.0
4mg0307,7419,2012,1965.0,51689.0
4mg0307,7419,2013,676.0,56406.0
4mg0307,7419,2014,3.0,164441.0
4mg0307,7508,2011,45.0,35991.0
4mg0307,7508,2012,9812.0,37563.0
4mg0307,7606,2013,68.0,86617.0
4mg0307,7607,2013,177.0,126.0
4mg0307,7608,2011,709.0,1200162.0
4mg0307,7608,2012,375386.0,946327.0
4mg0307,7608,2013,135751.0,1104715.0
4mg0307,7608,2014,146457.0,456658.0
4mg0307,7609,2011,268.0,52545.0
4mg0307,7609,2012,12966.0,73830.0
4mg0307,7609,2013,6457.0,81985.0
4mg0307,7609,2014,96.0,22741.0
4mg0307,7616,2011,7141.0,831434.0
4mg0307,7616,2012,51410.0,720025.0
4mg0307,7616,2013,106714.0,566803.0
4mg0307,7616,2014,297012.0,782388.0
4mg0307,7907,2013,64.0,11888.0
4mg0307,8003,2011,589.0,571.0
4mg0307,8202,2011,2.0,87259.0
4mg0307,8203,2011,89.0,3739.0
4mg0307,8204,2011,1036.0,163101.0
4mg0307,8204,2012,19229.0,114880.0
4mg0307,8204,2013,4820.0,162661.0
4mg0307,8204,2014,12122.0,101274.0
4mg0307,8205,2011,325.0,107069.0
4mg0307,8205,2012,1532.0,85310.0
4mg0307,8205,2014,190.0,84006.0
4mg0307,8206,2011,369.0,1.0
4mg0307,8208,2011,2148.0,63795.0
4mg0307,8208,2012,14070.0,30541.0
4mg0307,8208,2013,17635.0,73432.0
4mg0307,8208,2014,2705.0,67051.0
4mg0307,8213,2011,9.0,38.0
4mg0307,8301,2011,12828.0,2616305.0
4mg0307,8301,2012,11257.0,1986396.0
4mg0307,8301,2013,24742.0,2610814.0
4mg0307,8301,2014,1224.0,1654924.0
4mg0307,8302,2011,61225.0,4195896.0
4mg0307,8302,2012,3684.0,3223685.0
4mg0307,8302,2013,12571.0,4513873.0
4mg0307,8302,2014,1468.0,3709795.0
4mg0307,8307,2011,207.0,1.0
4mg0307,8307,2013,4.0,42225.0
4mg0307,8308,2011,603.0,7102.0
4mg0307,8308,2012,140.0,28505.0
4mg0307,8308,2013,33.0,28648.0
4mg0307,8308,2014,141.0,19272.0
4mg0307,8310,2011,7.0,343.0
4mg0307,8310,2013,1.0,11161.0
4mg0307,8310,2014,6334.0,895.0
4mg0307,8408,2011,140459584.0,25258462.0
4mg0307,8408,2012,96967840.0,69025661.0
4mg0307,8408,2013,92560243.0,155633123.0
4mg0307,8408,2014,25241634.0,58520053.0
4mg0307,8409,2011,533256.0,88609432.0
4mg0307,8409,2012,7939435.0,82658002.0
4mg0307,8409,2013,6680381.0,73833693.0
4mg0307,8409,2014,4534664.0,46756293.0
4mg0307,8412,2012,2276.0,557219.0
4mg0307,8412,2013,9816.0,581614.0
4mg0307,8412,2014,3336.0,392662.0
4mg0307,8413,2011,35778.0,20924240.0
4mg0307,8413,2012,591769.0,15579704.0
4mg0307,8413,2013,4260666.0,15763741.0
4mg0307,8413,2014,409699.0,10924170.0
4mg0307,8414,2011,52517.0,21209848.0
4mg0307,8414,2012,1388730.0,13051613.0
4mg0307,8414,2013,2167676.0,12177258.0
4mg0307,8414,2014,808536.0,5401552.0
4mg0307,8415,2011,91735.0,2636055.0
4mg0307,8415,2012,31937.0,3227598.0
4mg0307,8415,2013,25121.0,3964160.0
4mg0307,8415,2014,11298.0,2367153.0
4mg0307,8417,2011,4430596.0,9038908.0
4mg0307,8417,2012,2036380.0,49704.0
4mg0307,8418,2011,431.0,1032417.0
4mg0307,8418,2012,819.0,268843.0
4mg0307,8418,2013,5451.0,853154.0
4mg0307,8418,2014,483.0,1058498.0
4mg0307,8419,2011,440.0,18398777.0
4mg0307,8419,2012,87464.0,8221789.0
4mg0307,8419,2013,181164.0,4909427.0
4mg0307,8419,2014,23913.0,3900332.0
4mg0307,8421,2011,57070.0,8192833.0
4mg0307,8421,2012,182062.0,7864171.0
4mg0307,8421,2013,256116.0,9763704.0
4mg0307,8421,2014,86855.0,3844684.0
4mg0307,8423,2013,23.0,69413.0
4mg0307,8424,2011,2360.0,167136.0
4mg0307,8424,2012,123362.0,1317753.0
4mg0307,8424,2013,207001.0,85682.0
4mg0307,8425,2011,21610.0,261681.0
4mg0307,8425,2012,879.0,203263.0
4mg0307,8425,2013,27131.0,247623.0
4mg0307,8425,2014,10708.0,221185.0
4mg0307,8426,2012,39052.0,25454.0
4mg0307,8426,2013,3527.0,46936.0
4mg0307,8427,2011,129648.0,251613.0
4mg0307,8427,2012,7760.0,63358.0
4mg0307,8427,2013,11864.0,80495.0
4mg0307,8428,2012,92816.0,5282000.0
4mg0307,8428,2013,624290.0,851642.0
4mg0307,8428,2014,768.0,2199683.0
4mg0307,8431,2011,23673866.0,385275.0
4mg0307,8431,2012,26381412.0,144276.0
4mg0307,8431,2013,7576408.0,3528.0
4mg0307,8431,2014,6054206.0,16293.0
4mg0307,8433,2014,6250.0,17829.0
4mg0307,8443,2012,12227.0,63220.0
4mg0307,8443,2013,14225.0,90687.0
4mg0307,8445,2014,28000.0,592187.0
4mg0307,8446,2014,32000.0,1373032.0
4mg0307,8462,2011,3895.0,5969822.0
4mg0307,8462,2012,10435.0,6312952.0
4mg0307,8462,2013,11384.0,1060498.0
4mg0307,8462,2014,26714.0,2617232.0
4mg0307,8466,2011,198750.0,1474918.0
4mg0307,8466,2012,160414.0,1066961.0
4mg0307,8466,2013,111236.0,1587765.0
4mg0307,8466,2014,78497.0,1014140.0
4mg0307,8467,2011,32172.0,94392.0
4mg0307,8467,2012,762616.0,220639.0
4mg0307,8467,2013,1203609.0,211608.0
4mg0307,8471,2012,126421.0,39073.0
4mg0307,8471,2013,30304.0,72561.0
4mg0307,8474,2013,3330.0,5441694.0
4mg0307,8479,2011,9676.0,3942599.0
4mg0307,8479,2012,466157.0,2405293.0
4mg0307,8479,2013,736577.0,4162060.0
4mg0307,8479,2014,303.0,2081405.0
4mg0307,8481,2011,67816.0,7781503.0
4mg0307,8481,2012,157301.0,3422694.0
4mg0307,8481,2013,150973.0,6080996.0
4mg0307,8481,2014,72107.0,3877929.0
4mg0307,8482,2011,50.0,4509306.0
4mg0307,8482,2012,8427.0,2807651.0
4mg0307,8482,2013,6151.0,3952949.0
4mg0307,8482,2014,1917.0,2001478.0
4mg0307,8483,2011,5334216.0,43129089.0
4mg0307,8483,2012,6882793.0,22980011.0
4mg0307,8483,2013,4068562.0,25286674.0
4mg0307,8483,2014,1609739.0,23745057.0
4mg0307,8484,2011,9606.0,1383335.0
4mg0307,8484,2012,23459.0,1474012.0
4mg0307,8484,2013,200470.0,931858.0
4mg0307,8484,2014,172837.0,520458.0
4mg0307,8487,2011,46.0,45081.0
4mg0307,8487,2012,9545.0,28152.0
4mg0307,8487,2013,5699.0,184064.0
4mg0307,8487,2014,1120.0,20183.0
4mg0307,8501,2011,64.0,603803.0
4mg0307,8501,2012,12223.0,3297416.0
4mg0307,8501,2013,1239.0,4129070.0
4mg0307,8501,2014,550.0,702388.0
4mg0307,8503,2013,438690.0,808938.0
4mg0307,8503,2014,43869.0,3205.0
4mg0307,8504,2011,6442.0,132210.0
4mg0307,8504,2012,5010.0,559896.0
4mg0307,8504,2013,2582.0,3602471.0
4mg0307,8504,2014,3265.0,269122.0
4mg0307,8505,2011,45996.0,341315.0
4mg0307,8505,2012,69285.0,380353.0
4mg0307,8505,2013,20905.0,831787.0
4mg0307,8505,2014,2224.0,199088.0
4mg0307,8507,2011,774.0,14379.0
4mg0307,8511,2011,38853.0,9922607.0
4mg0307,8511,2012,423097.0,6166173.0
4mg0307,8511,2013,412377.0,3949595.0
4mg0307,8511,2014,113920.0,2489599.0
4mg0307,8512,2011,68628.0,9466673.0
4mg0307,8512,2012,21770.0,6260718.0
4mg0307,8512,2013,28311.0,8483401.0
4mg0307,8512,2014,12246.0,5607314.0
4mg0307,8514,2013,22418.0,10806.0
4mg0307,8515,2013,3091.0,1090109.0
4mg0307,8516,2011,24860.0,10386.0
4mg0307,8516,2012,11247.0,72067.0
4mg0307,8516,2013,1057.0,570836.0
4mg0307,8517,2012,3394.0,288468.0
4mg0307,8517,2013,15127.0,130395.0
4mg0307,8518,2011,1429133.0,1571055.0
4mg0307,8518,2012,444277.0,967328.0
4mg0307,8518,2013,376115.0,1711023.0
4mg0307,8518,2014,497851.0,3025783.0
4mg0307,8523,2012,100.0,30805.0
4mg0307,8523,2013,391.0,13293.0
4mg0307,8523,2014,200.0,9677.0
4mg0307,8526,2011,171314.0,112864.0
4mg0307,8528,2012,917.0,616.0
4mg0307,8529,2011,283668.0,550707.0
4mg0307,8529,2012,52731.0,341522.0
4mg0307,8529,2013,46998.0,303576.0
4mg0307,8529,2014,1861.0,342455.0
4mg0307,8531,2011,97347.0,7044.0
4mg0307,8531,2013,1.0,313331.0
4mg0307,8532,2011,10754.0,29266.0
4mg0307,8533,2011,28.0,105617.0
4mg0307,8533,2012,10784.0,86458.0
4mg0307,8533,2013,228.0,101118.0
4mg0307,8536,2011,140278.0,6043422.0
4mg0307,8536,2012,69624.0,4862062.0
4mg0307,8536,2013,16672.0,7806897.0
4mg0307,8536,2014,48442.0,6682490.0
4mg0307,8537,2011,31.0,1219392.0
4mg0307,8537,2012,123990.0,10320646.0
4mg0307,8537,2013,193942.0,8277532.0
4mg0307,8537,2014,4106.0,2349152.0
4mg0307,8538,2011,13767.0,257338.0
4mg0307,8538,2012,5547.0,268662.0
4mg0307,8538,2013,787.0,652424.0
4mg0307,8538,2014,447.0,899458.0
4mg0307,8541,2011,434.0,85759.0
4mg0307,8541,2013,4.0,88356.0
4mg0307,8543,2011,12788.0,1408926.0
4mg0307,8543,2012,84534.0,2026478.0
